single,run_M,reserve_M,reserve_mode,topup_thr_M,topup_amt,labor_1988,labor_total,starts_with_labor,saved_1988,fails,ruin_total,terminal_median_M,min_total_floor_M
sc2.2,18,22,bond50gold50,6.000,5M,15,325,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,6.000,6M,15,323,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,6.000,8M,15,286,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,6.000,ALL,15,80,7,0,1981;1986;1988;1989;1990;1996;1999,7,1789.600,0.000
sc2.2,18,22,bond50gold50,8.000,3M,15,322,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,8.000,4M,15,320,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,8.000,5M,15,313,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,8.000,6M,15,295,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,8.000,8M,15,257,27,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,2789.300,0.000
sc2.2,18,22,bond50gold50,8.000,ALL,15,34,3,0,1981;1988;1996,3,2066.400,0.000
sc2.2,18,22,bond50gold50,10.000,3M,15,315,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,10.000,4M,15,307,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,10.000,5M,15,287,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,10.000,6M,15,234,27,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,3084.600,0.000
sc2.2,18,22,bond50gold50,10.000,8M,13,194,22,0,1975;1976;1977;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1996;1997;1999;2000;2001;2002;2003;2004;2005,22,1111.200,0.000
sc2.2,18,22,bond50gold50,10.000,ALL,12,47,4,0,1975;1987;1988;1996,4,5285.800,0.000
sc2.2,18,22,bond50gold50,12.000,3M,15,305,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,12.000,4M,15,274,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5285.800,0.000
sc2.2,18,22,bond50gold50,12.000,5M,15,224,27,0,1975;1976;1977;1978;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,3066.900,0.000
sc2.2,18,22,bond50gold50,12.000,6M,14,155,22,0,1975;1976;1977;1979;1983;1984;1986;1987;1988;1989;1990;1992;1993;1996;1997;1999;2000;2001;2002;2003;2004;2005,22,292.900,0.000
sc2.2,18,22,bond50gold50,12.000,8M,13,106,12,0,1983;1986;1987;1988;1989;1990;1999;2000;2001;2002;2004;2005,12,604.100,0.000
sc2.2,18,22,bond50gold50,12.000,ALL,12,24,2,0,1987;1988,2,5285.800,0.000
sc2.2,18,22,bond50gold50,14.000,3M,15,278,27,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,2795.400,0.000
sc2.2,18,22,bond50gold50,14.000,4M,15,219,25,0,1975;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2003;2004;2005,25,491.000,0.000
sc2.2,18,22,bond50gold50,14.000,5M,15,142,17,0,1975;1977;1979;1983;1984;1985;1986;1987;1988;1989;1990;1994;2000;2001;2002;2004;2005,17,170.000,0.000
sc2.2,18,22,bond50gold50,14.000,6M,14,119,15,0,1975;1983;1984;1986;1987;1988;1989;1990;1992;1993;1999;2000;2001;2004;2005,15,264.700,0.000
sc2.2,18,22,bond50gold50,14.000,8M,13,54,5,0,1986;1987;1988;1990;2004,5,905.200,0.000
sc2.2,18,22,bond50gold50,14.000,ALL,12,12,1,0,1988,1,5456.600,0.000
sc2.2,18,22,bond50sofr50,6.000,3M,14,333,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,6.000,4M,14,332,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,6.000,5M,14,332,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,6.000,6M,14,327,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,6.000,8M,14,300,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,6.000,ALL,14,61,6,0,1977;1986;1988;1999;2003;2005,6,2299.200,0.000
sc2.2,18,22,bond50sofr50,8.000,3M,14,330,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,8.000,4M,14,327,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,8.000,5M,14,320,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,8.000,6M,14,300,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,8.000,8M,14,269,27,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,2796.300,0.000
sc2.2,18,22,bond50sofr50,8.000,ALL,14,23,3,0,1988;2003;2005,3,2813.200,0.000
sc2.2,18,22,bond50sofr50,10.000,3M,14,320,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,10.000,4M,14,312,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,10.000,5M,14,292,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,10.000,6M,14,240,26,0,1975;1976;1977;1978;1979;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1997;1999;2000;2001;2002;2003;2004;2005,26,872.600,0.000
sc2.2,18,22,bond50sofr50,10.000,8M,13,207,22,0,1975;1976;1977;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1996;1997;1999;2000;2001;2002;2003;2004;2005,22,1109.000,0.000
sc2.2,18,22,bond50sofr50,10.000,ALL,10,32,4,0,1987;1988;2003;2005,4,4528.200,0.000
sc2.2,18,22,bond50sofr50,12.000,3M,14,307,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,12.000,4M,14,278,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,28,5327.700,0.000
sc2.2,18,22,bond50sofr50,12.000,5M,14,231,26,0,1975;1976;1977;1978;1979;1980;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,26,891.500,0.000
sc2.2,18,22,bond50sofr50,12.000,6M,13,172,22,0,1975;1976;1977;1979;1983;1984;1986;1987;1988;1989;1990;1992;1993;1996;1997;1999;2000;2001;2002;2003;2004;2005,22,264.900,0.000
sc2.2,18,22,bond50sofr50,12.000,8M,13,115,14,0,1977;1983;1986;1987;1988;1990;1997;1999;2000;2001;2002;2003;2004;2005,14,1109.000,0.000
sc2.2,18,22,bond50sofr50,12.000,ALL,10,22,2,0,1987;1988,2,5327.700,0.000
sc2.2,18,22,bond50sofr50,14.000,3M,14,282,27,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,2822.700,0.000
sc2.2,18,22,bond50sofr50,14.000,4M,14,223,27,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1999;2000;2001;2002;2003;2004;2005,27,3014.000,0.000
sc2.2,18,22,bond50sofr50,14.000,5M,14,148,18,0,1975;1977;1979;1983;1984;1986;1987;1988;1989;1990;1994;1999;2000;2001;2002;2003;2004;2005,18,234.500,0.000
sc2.2,18,22,bond50sofr50,14.000,6M,13,105,15,0,1975;1984;1986;1987;1988;1990;1992;1993;1999;2000;2001;2002;2003;2004;2005,15,246.400,0.000
sc2.2,18,22,bond50sofr50,14.000,8M,13,55,7,0,1986;1987;1988;1990;1999;2004;2005,7,1103.200,0.000
sc2.2,18,22,bond50sofr50,14.000,ALL,10,10,1,0,1988,1,5854.100,0.000
sc2.2,20,20,bond,6.000,3M,14,273,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,6.000,4M,14,272,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,6.000,5M,14,266,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,6.000,6M,14,261,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,6.000,8M,14,245,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,6.000,ALL,14,61,6,0,1977;1984;1988;2001;2002;2005,6,1780.300,0.000
sc2.2,20,20,bond,8.000,3M,14,271,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,8.000,4M,14,270,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,8.000,5M,14,258,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,8.000,6M,14,248,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,8.000,8M,13,209,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,8.000,ALL,14,44,5,0,1977;1986;1988;2002;2005,5,2496.400,0.000
sc2.2,20,20,bond,10.000,3M,14,267,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,10.000,4M,14,260,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,10.000,5M,14,238,22,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,22,581.200,0.000
sc2.2,20,20,bond,10.000,6M,13,212,22,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,22,581.200,0.000
sc2.2,20,20,bond,10.000,8M,13,144,18,0,1975;1976;1977;1979;1980;1984;1986;1987;1988;1992;1993;1996;1999;2000;2001;2002;2004;2005,18,453.300,0.000
sc2.2,20,20,bond,10.000,ALL,11,26,3,0,1986;1988;2005,3,3763.700,0.000
sc2.2,20,20,bond,12.000,3M,14,255,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,881.200,0.000
sc2.2,20,20,bond,12.000,4M,14,225,22,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,22,581.200,0.000
sc2.2,20,20,bond,12.000,5M,13,187,21,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1992;1993;1996;1999;2000;2001;2002;2004;2005,21,881.200,0.000
sc2.2,20,20,bond,12.000,6M,13,148,18,0,1975;1977;1980;1981;1984;1986;1987;1988;1989;1990;1993;1996;1999;2000;2001;2002;2004;2005,18,581.200,0.000
sc2.2,20,20,bond,12.000,8M,13,99,13,0,1975;1979;1984;1986;1987;1988;1993;1999;2000;2001;2002;2004;2005,13,517.200,0.000
sc2.2,20,20,bond,12.000,ALL,11,11,1,0,1988,1,3299.600,0.000
sc2.2,20,20,bond,14.000,3M,14,218,21,0,1975;1976;1977;1979;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,21,763.000,0.000
sc2.2,20,20,bond,14.000,4M,14,174,20,0,1975;1976;1977;1979;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,20,1181.300,0.000
sc2.2,20,20,bond,14.000,5M,13,116,15,0,1975;1976;1977;1979;1984;1986;1987;1988;1989;1990;2000;2001;2002;2004;2005,15,502.600,0.000
sc2.2,20,20,bond,14.000,6M,13,62,7,0,1986;1987;1988;2000;2002;2004;2005,7,421.200,0.000
sc2.2,20,20,bond,14.000,8M,12,60,8,0,1986;1987;1988;2000;2001;2002;2004;2005,8,742.700,0.000
sc2.2,20,20,bond,14.000,ALL,11,21,2,0,1987;1988,2,4185.900,0.000
sc2.2,20,20,sofr,6.000,3M,15,295,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,6.000,4M,15,295,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,6.000,5M,15,292,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,6.000,6M,15,284,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,6.000,8M,14,266,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,6.000,ALL,15,65,6,0,1984;1988;1990;2001;2002;2005,6,796.900,0.000
sc2.2,20,20,sofr,8.000,3M,15,293,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,8.000,4M,15,290,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,8.000,5M,15,284,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,8.000,6M,15,269,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,8.000,8M,14,236,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,1158.900,0.000
sc2.2,20,20,sofr,8.000,ALL,15,48,5,0,1986;1988;1990;2002;2005,5,2367.200,0.000
sc2.2,20,20,sofr,10.000,3M,15,287,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,10.000,4M,14,278,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,10.000,5M,14,261,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,10.000,6M,14,230,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,857.800,0.000
sc2.2,20,20,sofr,10.000,8M,13,166,20,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1990;1992;1993;1996;1999;2000;2001;2002;2004;2005,20,556.800,0.000
sc2.2,20,20,sofr,10.000,ALL,11,28,3,0,1986;1988;2005,3,3101.100,0.000
sc2.2,20,20,sofr,12.000,3M,15,276,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1720.400,0.000
sc2.2,20,20,sofr,12.000,4M,14,245,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,24,1158.900,0.000
sc2.2,20,20,sofr,12.000,5M,14,216,23,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,23,1720.400,0.000
sc2.2,20,20,sofr,12.000,6M,14,169,18,0,1975;1977;1980;1981;1984;1986;1987;1988;1989;1990;1993;1996;1999;2000;2001;2002;2004;2005,18,556.800,0.000
sc2.2,20,20,sofr,12.000,8M,13,130,16,0,1975;1981;1984;1986;1987;1988;1990;1992;1993;1996;1999;2000;2001;2002;2004;2005,16,690.400,0.000
sc2.2,20,20,sofr,12.000,ALL,11,11,1,0,1988,1,2805.800,0.000
sc2.2,20,20,sofr,14.000,3M,15,240,23,0,1975;1976;1977;1979;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,1026.900,0.000
sc2.2,20,20,sofr,14.000,4M,14,189,21,0,1975;1976;1977;1979;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,21,1528.700,0.000
sc2.2,20,20,sofr,14.000,5M,14,125,15,0,1976;1979;1984;1986;1987;1988;1989;1990;1992;1999;2000;2001;2002;2004;2005,15,485.900,0.000
sc2.2,20,20,sofr,14.000,6M,13,74,8,0,1986;1987;1988;1990;2000;2002;2004;2005,8,415.000,0.000
sc2.2,20,20,sofr,14.000,8M,13,76,9,0,1986;1987;1988;1990;2000;2001;2002;2004;2005,9,756.600,0.000
sc2.2,20,20,sofr,14.000,ALL,11,21,2,0,1987;1988,2,3671.300,0.000
sc2.2,20,20,bond75gold25,6.000,3M,15,280,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,6.000,4M,15,278,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,6.000,5M,15,273,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,6.000,6M,15,267,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,6.000,8M,14,245,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,886.500,0.000
sc2.2,20,20,bond75gold25,6.000,ALL,15,49,4,0,1984;1988;1990;2001,4,1287.100,0.000
sc2.2,20,20,bond75gold25,8.000,3M,15,277,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,8.000,4M,15,274,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,8.000,5M,15,264,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,8.000,6M,15,254,25,0,1975;1976;1977;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,25,1743.600,0.000
sc2.2,20,20,bond75gold25,8.000,8M,14,215,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,886.500,0.000
sc2.2,20,20,bond75gold25,8.000,ALL,15,33,3,0,1986;1988;1990,3,2313.100,0.000
sc2.2,20,20,bond75gold25,10.000,3M,15,272,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,1188.600,0.000
sc2.2,20,20,bond75gold25,10.000,4M,14,263,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,1188.600,0.000
sc2.2,20,20,bond75gold25,10.000,5M,14,242,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,1188.600,0.000
sc2.2,20,20,bond75gold25,10.000,6M,14,214,23,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,23,886.500,0.000
sc2.2,20,20,bond75gold25,10.000,8M,13,146,19,0,1975;1976;1977;1979;1980;1981;1984;1986;1987;1988;1992;1993;1996;1999;2000;2001;2002;2004;2005,19,509.400,0.000
sc2.2,20,20,bond75gold25,10.000,ALL,12,23,2,0,1986;1988,2,3399.400,0.000
sc2.2,20,20,bond75gold25,12.000,3M,15,258,24,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1999;2000;2001;2002;2004;2005,24,1188.600,0.000
sc2.2,20,20,bond75gold25,12.000,4M,14,228,23,0,1975;1976;1977;1979;1980;1981;1983;1984;1986;1987;1988;1989;1990;1991;1992;1993;1996;1999;2000;2001;2002;2004;2005,23,886.500,0.000
