date,ret_sc20,nav_sc20,tpy_sc20,ret_N4,nav_N4,tpy_N4,ret_X4,nav_X4,tpy_X4
1974-10-08,-0.0064367937,1.2071129108,35.2291000000,-0.0064367937,1.2427004588,35.2291000000,-0.0064367937,1.2478426214,35.2291000000
1974-10-09,-0.0010674802,1.2058243416,35.2291000000,-0.0010674802,1.2413739006,35.2291000000,-0.0010674802,1.2465105741,35.2291000000
1974-10-10,0.0057966312,1.2128140606,35.2291000000,0.0057966312,1.2485696873,35.2291000000,0.0057966312,1.2537361361,35.2291000000
1974-10-11,-0.0031680482,1.2089718072,35.2291000000,-0.0031680482,1.2446141584,35.2291000000,-0.0031680482,1.2497642397,35.2291000000
1974-10-14,-0.0025747401,1.2058590191,35.2291000000,-0.0025747401,1.2414096004,35.2291000000,-0.0025747401,1.2465464216,35.2291000000
1974-10-15,-0.0002569032,1.2055492301,35.2291000000,-0.0002569032,1.2410906784,35.2291000000,-0.0002569032,1.2462261799,35.2291000000
1974-10-16,0.0019302731,1.2078762694,35.2291000000,0.0019302731,1.2434863223,35.2291000000,0.0019302731,1.2486317368,35.2291000000
1974-10-17,-0.0009768148,1.2066963980,35.2291000000,-0.0009768148,1.2422716665,35.2291000000,-0.0009768148,1.2474120548,35.2291000000
1974-10-18,0.0010343214,1.2079445099,35.2291000000,0.0010343214,1.2435565747,35.2291000000,0.0010343214,1.2487022798,35.2291000000
1974-10-21,0.0042563275,1.2130859173,35.2291000000,0.0042563275,1.2488495588,35.2291000000,0.0042563275,1.2540171657,35.2291000000
1974-10-22,0.0013304187,1.2146998295,35.2291000000,0.0013304187,1.2505110515,35.2291000000,0.0013304187,1.2556855335,35.2291000000
1974-10-23,-0.0004882462,1.2141067569,35.2291000000,-0.0004882462,1.2499004942,35.2291000000,-0.0004882462,1.2550724498,35.2291000000
1974-10-24,0.0014138495,1.2158233211,35.2291000000,0.0014138495,1.2516676654,35.2291000000,0.0014138495,1.2568469333,35.2291000000
1974-10-25,0.0112719241,1.2295279893,35.2291000000,0.0112719241,1.2657763684,35.2291000000,0.0112719241,1.2710140166,35.2291000000
1974-10-28,-0.0005148485,1.2288949687,35.2291000000,-0.0005148485,1.2651246853,35.2291000000,-0.0005148485,1.2703596370,35.2291000000
1974-10-29,0.0070553465,1.2375652485,35.2291000000,0.0070553465,1.2740505783,35.2291000000,0.0070553465,1.2793224644,35.2291000000
1974-10-30,-0.0021242054,1.2349364057,35.2291000000,-0.0021242054,1.2713442332,35.2291000000,-0.0021242054,1.2766049207,35.2291000000
1974-10-31,-0.0020031529,1.2324626393,35.2291000000,-0.0020031529,1.2687975363,35.2291000000,-0.0020031529,1.2740476859,35.2291000000
1974-11-01,0.0037603732,1.2370971588,35.2291000000,0.0037603732,1.2735686886,35.2291000000,0.0037603732,1.2788385807,35.2291000000
1974-11-04,0.0000086925,1.2371079122,35.2291000000,0.0000086925,1.2735797591,35.2291000000,0.0000086925,1.2788496969,35.2291000000
1974-11-05,0.0074966324,1.2463820554,35.2291000000,0.0074966324,1.2831273183,35.2291000000,0.0074966324,1.2884367630,35.2291000000
1974-11-06,0.0052681900,1.2529482329,35.2291000000,0.0052681900,1.2898870768,35.2291000000,0.0052681900,1.2952244926,35.2291000000
1974-11-07,0.0030498211,1.2567695008,35.2291000000,0.0030498211,1.2938210015,35.2291000000,0.0030498211,1.2991746955,35.2291000000
1974-11-08,-0.0018712002,1.2544178334,35.2291000000,-0.0018712002,1.2914000034,35.2291000000,-0.0018712002,1.2967436795,35.2291000000
1974-11-11,0.0072660253,1.2635324652,35.2291000000,0.0072660253,1.3007833485,35.2291000000,0.0072660253,1.3061658520,35.2291000000
1974-11-12,-0.0045775940,1.2577485266,35.2291000000,-0.0045775940,1.2948288905,35.2291000000,-0.0045775940,1.3001867551,35.2291000000
1974-11-13,0.0057984592,1.2650415301,35.2291000000,0.0057984592,1.3023369031,35.2291000000,0.0057984592,1.3077258350,35.2291000000
1974-11-14,0.0049929902,1.2713578701,35.2291000000,0.0049929902,1.3088394585,35.2291000000,0.0049929902,1.3142552972,35.2291000000
1974-11-15,0.0022267576,1.2741888759,35.2291000000,0.0022267576,1.3117539267,35.2291000000,0.0022267576,1.3171818252,35.2291000000
1974-11-18,0.0028815606,1.2778605283,35.2291000000,0.0028815606,1.3155338251,35.2291000000,0.0028815606,1.3209773644,35.2291000000
1974-11-19,-0.0010955891,1.2764605183,35.2291000000,-0.0010955891,1.3140925406,35.2291000000,-0.0010955891,1.3195301161,35.2291000000
1974-11-20,-0.0050061554,1.2700703586,35.2291000000,-0.0050061554,1.3075139891,35.2291000000,-0.0050061554,1.3129243432,35.2291000000
1974-11-21,-0.0001836074,1.2698371643,35.2291000000,-0.0001836074,1.3072739199,35.2291000000,-0.0001836074,1.3126832806,35.2291000000
1974-11-22,-0.0038411252,1.2649595607,35.2291000000,-0.0038411252,1.3022525170,35.2291000000,-0.0038411252,1.3076410997,35.2291000000
1974-11-25,0.0009034940,1.2661024441,35.2291000000,0.0009034940,1.3034290944,35.2291000000,0.0009034940,1.3088225457,35.2291000000
1974-11-26,0.0050201073,1.2724584142,35.2291000000,0.0050201073,1.3099724483,35.2291000000,0.0050201073,1.3153929753,35.2291000000
1974-11-27,-0.0007850542,1.2714594654,35.2291000000,-0.0007850542,1.3089440490,35.2291000000,-0.0007850542,1.3143603205,35.2291000000
1974-11-29,-0.0038335560,1.2665852543,35.2291000000,-0.0038335560,1.3039261386,35.2291000000,-0.0038335560,1.3093216466,35.2291000000
1974-12-02,0.0050234284,1.2729478547,35.2291000000,0.0050234284,1.3104763182,35.2291000000,0.0050234284,1.3158989301,35.2291000000
1974-12-03,-0.0044946974,1.2672263393,35.2291000000,-0.0044946974,1.3045861237,35.2291000000,-0.0044946974,1.3099843626,35.2291000000
1974-12-04,-0.0155762053,1.2474877617,35.2291000000,-0.0155762053,1.2842656224,35.2291000000,-0.0155762053,1.2895797773,35.2291000000
1974-12-05,0.0071856050,1.2564517160,35.2291000000,0.0071856050,1.2934938479,35.2291000000,0.0071856050,1.2988461882,35.2291000000
1974-12-06,0.0044986105,1.2621040028,35.2291000000,0.0044986105,1.2993127729,35.2291000000,0.0044986105,1.3046891913,35.2291000000
1974-12-09,0.0016161773,1.2641437867,35.2291000000,0.0016161773,1.3014126928,35.2291000000,0.0016161773,1.3067978004,35.2291000000
1974-12-10,-0.0008350509,1.2630881623,35.2291000000,-0.0008350509,1.3003259469,35.2291000000,-0.0008350509,1.3057065577,35.2291000000
1974-12-11,-0.0011904789,1.2615844825,35.2291000000,-0.0011904789,1.2987779364,35.2291000000,-0.0011904789,1.3041521416,35.2291000000
1974-12-12,-0.0047117580,1.2556402017,35.2291000000,-0.0047117580,1.2926584090,35.2291000000,-0.0047117580,1.2980072923,35.2291000000
1974-12-13,0.0065375752,1.2638490440,35.2291000000,0.0065375752,1.3011092606,35.2291000000,0.0065375752,1.3064931126,35.2291000000
1974-12-16,0.0080582102,1.2740334052,35.2291000000,0.0080582102,1.3115938725,35.2291000000,0.0080582102,1.3170211087,35.2291000000
1974-12-17,0.0039360777,1.2790480998,35.2291000000,0.0039360777,1.3167564079,35.2291000000,0.0039360777,1.3222050062,35.2291000000
1974-12-18,0.0028782313,1.2827294961,35.2291000000,0.0028782313,1.3205463375,35.2291000000,0.0028782313,1.3260106181,35.2291000000
1974-12-19,-0.0041013997,1.2774685098,35.2291000000,-0.0041013997,1.3151302492,35.2291000000,-0.0041013997,1.3205721186,35.2291000000
1974-12-20,0.0002056171,1.2777311791,35.2291000000,0.0002056171,1.3154006624,35.2291000000,0.0002056171,1.3208436507,35.2291000000
1974-12-23,0.0093074140,1.2896235522,35.2291000000,0.0093074140,1.3276436410,35.2291000000,0.0093074140,1.3331372894,35.2291000000
1974-12-24,0.0002059147,1.2898891046,35.2291000000,0.0002059147,1.3279170223,35.2291000000,0.0002059147,1.3334118020,35.2291000000
1974-12-26,0.0002050218,1.2901535600,35.2291000000,0.0002050218,1.3281892742,35.2291000000,0.0002050218,1.3336851805,35.2291000000
1974-12-27,0.0031311972,1.2941932852,35.2291000000,0.0031311972,1.3323480968,35.2291000000,0.0031311972,1.3378612118,35.2291000000
1974-12-30,0.0040658249,1.2994552485,35.2291000000,0.0040658249,1.3377651908,35.2291000000,0.0040658249,1.3433007212,35.2291000000
1974-12-31,-0.0124499322,1.2832771187,35.2291000000,-0.0124499322,1.3211101049,35.2291000000,-0.0124499322,1.3265767183,35.2291000000
1975-01-02,-0.0031297996,1.2792607185,35.2291000000,-0.0031297996,1.3169752950,35.2291000000,-0.0031297996,1.3224247990,35.2291000000
1975-01-03,-0.0106114437,1.2656859153,35.2291000000,-0.0106114437,1.3030002857,35.2291000000,-0.0106114437,1.3083919626,35.2291000000
1975-01-06,-0.0054521362,1.2587852234,35.2291000000,-0.0054521362,1.2958961507,35.2291000000,-0.0054521362,1.3012584315,35.2291000000
1975-01-07,-0.0023369751,1.2558434736,35.2291000000,-0.0023369751,1.2928676736,35.2291000000,-0.0023369751,1.2982174229,35.2291000000
1975-01-08,0.0085869800,1.2666273764,35.2291000000,0.0085869800,1.3039695025,35.2291000000,0.0085869800,1.3093651900,35.2291000000
1975-01-09,0.0047835125,1.2726863044,35.2291000000,0.0047835125,1.3102070570,35.2291000000,0.0047835125,1.3156285548,35.2291000000
1975-01-10,-0.0018846482,1.2702877384,35.2291000000,-0.0018846482,1.3077377777,35.2291000000,-0.0018846482,1.3131490578,35.2291000000
1975-01-13,0.0019470236,1.2727610186,35.2291000000,0.0019470236,1.3102839739,35.2291000000,0.0019470236,1.3157057900,35.2291000000
1975-01-14,-0.0046679940,1.2668197777,35.2291000000,-0.0046679940,1.3041675761,35.2291000000,-0.0046679940,1.3095640832,35.2291000000
1975-01-15,0.0035955267,1.2713746621,35.2291000000,0.0035955267,1.3088567455,35.2291000000,0.0035955267,1.3142726558,35.2291000000
1975-01-16,-0.0017650689,1.2691305982,35.2291000000,-0.0017650689,1.3065465232,35.2291000000,-0.0017650689,1.3119528740,35.2291000000
1975-01-17,-0.0040399731,1.2640033447,35.2291000000,-0.0040399731,1.3012681103,35.2291000000,-0.0040399731,1.3066526196,35.2291000000
1975-01-20,-0.0023179153,1.2610734920,35.2291000000,-0.0023179153,1.2982518810,35.2291000000,-0.0023179153,1.3036239095,35.2291000000
1975-01-21,0.0063343974,1.2690616326,35.2291000000,0.0063343974,1.3064755243,35.2291000000,0.0063343974,1.3118815814,35.2291000000
1975-01-22,-0.0033492659,1.2648112077,35.2291000000,-0.0033492659,1.3020997904,35.2291000000,-0.0033492659,1.3074877411,35.2291000000
1975-01-23,-0.0005517867,1.2641133017,35.2291000000,-0.0005517867,1.3013813090,35.2291000000,-0.0005517867,1.3067662867,35.2291000000
1975-01-24,0.0041127189,1.2693122443,35.2291000000,0.0041127189,1.3067335245,35.2291000000,0.0041127189,1.3121406491,35.2291000000
1975-01-27,0.0040536251,1.2744575603,35.2291000000,0.0040536251,1.3120305323,35.2291000000,0.0040536251,1.3174595754,35.2291000000
1975-01-28,-0.0047080228,1.2684573850,35.2291000000,-0.0047080228,1.3058534625,35.2291000000,-0.0047080228,1.3112569456,35.2291000000
1975-01-29,0.0010221755,1.2697539710,35.2291000000,0.0010221755,1.3071882740,35.2291000000,0.0010221755,1.3125972803,35.2291000000
1975-01-30,0.0021505923,1.2724846941,35.2291000000,0.0021505923,1.3099995029,35.2291000000,0.0021505923,1.3154201419,35.2291000000
1975-01-31,-0.0022906410,1.2695698885,35.2291000000,-0.0022906410,1.3069987644,35.2291000000,-0.0022906410,1.3124069866,35.2291000000
1975-02-03,0.0015850687,1.2715822440,35.2291000000,0.0015850687,1.3090704472,35.2291000000,0.0015850687,1.3144872418,35.2291000000
1975-02-04,-0.0030086405,1.2677565101,35.2291000000,-0.0030086405,1.3051319248,35.2291000000,-0.0030086405,1.3105324222,35.2291000000
1975-02-05,-0.0000539067,1.2676881695,35.2291000000,-0.0000539067,1.3050615694,35.2291000000,-0.0000539067,1.3104617757,35.2291000000
1975-02-06,-0.0017653827,1.2654502148,35.2291000000,-0.0017653827,1.3027576364,35.2291000000,-0.0017653827,1.3081483092,35.2291000000
1975-02-07,0.0016099321,1.2674875037,35.2291000000,0.0016099321,1.3048549877,35.2291000000,0.0016099321,1.3102543392,35.2291000000
1975-02-10,-0.0012609763,1.2658892321,35.2291000000,-0.0012609763,1.3032095965,35.2291000000,-0.0012609763,1.3086021395,35.2291000000
1975-02-11,0.0008882805,1.2670136968,35.2291000000,0.0008882805,1.3043672123,35.2291000000,0.0008882805,1.3097645454,35.2291000000
1975-02-12,0.0008862102,1.2681365374,35.2291000000,0.0008862102,1.3055231559,35.2291000000,0.0008862102,1.3109252721,35.2291000000
1975-02-13,0.0041052666,1.2733425759,35.2291000000,0.0041052666,1.3108826764,35.2291000000,0.0041052666,1.3163069698,35.2291000000
1975-02-14,0.0096808303,1.2856695893,35.2291000000,0.0096808303,1.3235731092,35.2291000000,0.0096808303,1.3290499142,35.2291000000
1975-02-18,-0.0047347944,1.2795822081,35.2291000000,-0.0047347944,1.3173062626,35.2291000000,-0.0047347944,1.3227571361,35.2291000000
1975-02-19,0.0030661142,1.2835055533,35.2291000000,0.0030661142,1.3213452741,35.2291000000,0.0030661142,1.3268128606,35.2291000000
1975-02-20,0.0005647903,1.2842304647,35.2291000000,0.0005647903,1.3220915570,35.2291000000,0.0005647903,1.3275622316,35.2291000000
1975-02-21,0.0032972622,1.2884649094,35.2291000000,0.0032972622,1.3264508396,35.2291000000,0.0032972622,1.3319395524,35.2291000000
1975-02-24,-0.0007889250,1.2874484072,35.2291000000,-0.0007889250,1.3254043694,35.2291000000,-0.0007889250,1.3308887520,35.2291000000
1975-02-25,0.0026682158,1.2908835974,35.2291000000,0.0026682158,1.3289408343,35.2291000000,0.0026682158,1.3344398504,35.2291000000
1975-02-26,-0.0025191253,1.2876317000,35.2291000000,-0.0025191253,1.3255930659,35.2291000000,-0.0025191253,1.3310782293,35.2291000000
1975-02-27,-0.0018716254,1.2852217358,35.2291000000,-0.0018716254,1.3231120523,35.2291000000,-0.0018716254,1.3285869495,35.2291000000
1975-02-28,-0.0012090982,1.2836677765,35.2291000000,-0.0012090982,1.3215122799,35.2291000000,-0.0012090982,1.3269805574,35.2291000000
1975-03-03,-0.0000417817,1.2836141427,35.2291000000,-0.0000417817,1.3214570648,35.2291000000,-0.0000417817,1.3269251139,35.2291000000
1975-03-04,-0.0006605527,1.2827662479,35.2291000000,-0.0006605527,1.3205841728,35.2291000000,-0.0006605527,1.3260486099,35.2291000000
1975-03-05,-0.0043261904,1.2772167569,35.2291000000,-0.0043261904,1.3148710743,35.2291000000,-0.0043261904,1.3203118712,35.2291000000
1975-03-06,0.0022724646,1.2801191867,35.2291000000,0.0022724646,1.3178590722,35.2291000000,0.0022724646,1.3233122332,35.2291000000
1975-03-07,0.0001642480,1.2803294438,35.2291000000,0.0001642480,1.3180755279,35.2291000000,0.0001642480,1.3235295846,35.2291000000
1975-03-10,-0.0033207166,1.2760778325,35.2291000000,-0.0033207166,1.3136985726,35.2291000000,-0.0033207166,1.3191345179,35.2291000000
1975-03-11,0.0026365194,1.2794422364,35.2291000000,0.0026365194,1.3171621643,35.2291000000,0.0026365194,1.3226124416,35.2291000000
1975-03-12,-0.0005410916,1.2787499409,35.2291000000,-0.0005410916,1.3164494589,35.2291000000,-0.0005410916,1.3218967871,35.2291000000
1975-03-13,-0.0008944799,1.2776061248,35.2291000000,-0.0008944799,1.3152719213,35.2291000000,-0.0008944799,1.3207143769,35.2291000000
1975-03-14,0.0015687329,1.2796103475,35.2291000000,0.0015687329,1.3173352316,35.2291000000,0.0015687329,1.3227862250,35.2291000000
1975-03-17,-0.0005420738,1.2789167043,35.2291000000,-0.0005420738,1.3166211387,35.2291000000,-0.0005420738,1.3220691773,35.2291000000
1975-03-18,0.0005111036,1.2795703632,35.2291000000,0.0005111036,1.3172940685,35.2291000000,0.0005111036,1.3227448915,35.2291000000
1975-03-19,0.0005126930,1.2802263900,35.2291000000,0.0005126930,1.3179694360,35.2291000000,0.0005126930,1.3234230536,35.2291000000
1975-03-20,0.0001574028,1.2804279012,35.2291000000,0.0001574028,1.3181768880,35.2291000000,0.0001574028,1.3236313641,35.2291000000
1975-03-21,-0.0008930025,1.2792844758,35.2291000000,-0.0008930025,1.3169997527,35.2291000000,-0.0008930025,1.3224493579,35.2291000000
1975-03-24,-0.0001887575,1.2790430012,35.2291000000,-0.0001887575,1.3167511591,35.2291000000,-0.0001887575,1.3221997356,35.2291000000
1975-03-25,-0.0010277045,1.2777285230,35.2291000000,-0.0010277045,1.3153979281,35.2291000000,-0.0010277045,1.3208409051,35.2291000000
1975-03-26,0.0009483942,1.2789403134,35.2291000000,0.0009483942,1.3166454438,35.2291000000,0.0009483942,1.3220935829,35.2291000000
1975-03-27,0.0013405183,1.2806547562,35.2291000000,0.0013405183,1.3184104311,35.2291000000,0.0013405183,1.3238658736,35.2291000000
1975-03-31,0.0001559994,1.2808545377,35.2291000000,0.0001559994,1.3186161024,35.2291000000,0.0001559994,1.3240723959,35.2291000000
1975-04-01,-0.0006279630,1.2800502084,35.2291000000,-0.0006279630,1.3177880603,35.2291000000,-0.0006279630,1.3232409274,35.2291000000
1975-04-02,0.0008580129,1.2811485079,35.2291000000,0.0008580129,1.3189187394,35.2291000000,0.0008580129,1.3243762851,35.2291000000
1975-04-03,-0.0023170316,1.2781800464,35.2291000000,-0.0023170316,1.3158627630,35.2291000000,-0.0023170316,1.3213076635,35.2291000000
1975-04-04,-0.0027785559,1.2746285517,35.2291000000,-0.0027785559,1.3122065648,35.2291000000,-0.0027785559,1.3176363363,35.2291000000
1975-04-07,-0.0022592968,1.2717487875,35.2291000000,-0.0022592968,1.3092419007,35.2291000000,-0.0022592968,1.3146594047,35.2291000000
1975-04-08,0.0128755157,1.2881232089,35.2291000000,0.0121584408,1.3251602408,35.2291000000,0.0122896645,1.3308161277,35.2291000000
1975-04-09,0.0555084058,1.3596248747,35.2291000000,0.0506865324,1.3923280183,35.2291000000,0.0515056147,1.3993606304,35.2291000000
1975-04-10,0.0213439488,1.3886446383,35.2291000000,0.0197591078,1.4198391776,35.2291000000,0.0202019003,1.4276303743,35.2291000000
1975-04-11,0.0324505405,1.4337069073,35.2291000000,0.0294094242,1.4615958303,35.2291000000,0.0299958169,1.4704533137,35.2291000000
1975-04-14,0.0630427244,1.5240916967,35.2291000000,0.0563363075,1.5439367423,35.2291000000,0.0570523906,1.5543461905,35.2291000000
1975-04-15,0.0022864092,1.5275763940,35.2291000000,-0.0067866844,1.5334585309,35.2291000000,-0.0080312933,1.5418627803,35.2291000000
1975-04-16,0.0305614371,1.5742613239,35.2291000000,0.0292901329,1.5783737351,35.2291000000,0.0299674325,1.5880684491,35.2291000000
1975-04-17,0.0158144874,1.5991574598,35.2291000000,0.0174101200,1.6058534112,35.2291000000,0.0182551763,1.6170589186,35.2291000000
1975-04-18,-0.0107734180,1.5819290681,35.2291000000,-0.0067118419,1.5950751771,35.2291000000,-0.0062937408,1.6068815688,35.2291000000
1975-04-21,0.0574744302,1.6728495399,35.2291000000,0.0514028057,1.6770665164,35.2291000000,0.0523411371,1.6909875773,35.2291000000
1975-04-22,-0.0375033865,1.6101120170,35.2291000000,-0.0389190065,1.6117967538,35.2291000000,-0.0402321454,1.6229555192,35.2291000000
1975-04-23,-0.0157767577,1.5847096699,35.2291000000,-0.0121832678,1.5921598023,35.2291000000,-0.0122733373,1.6030364388,35.2291000000
1975-04-24,-0.0085151044,1.5712157017,35.2291000000,-0.0052484225,1.5838034750,35.2291000000,-0.0050927547,1.5948725674,35.2291000000
1975-04-25,0.0307698784,1.6195618178,35.2291000000,0.0248043787,1.6230887362,35.2291000000,0.0248410773,1.6344909202,35.2291000000
1975-04-28,-0.0262865716,1.5769890901,35.2291000000,-0.0249427633,1.5826044180,35.2291000000,-0.0252632403,1.5931983832,35.2291000000
1975-04-29,-0.0277405860,1.5332424886,35.2291000000,-0.0243816985,1.5440178343,35.2291000000,-0.0247499312,1.5537668328,35.2291000000
1975-04-30,0.0453008765,1.6026997172,35.2291000000,0.0431073959,1.6105764223,35.2291000000,0.0440318128,1.6221820031,35.2291000000
1975-05-01,0.0422466337,1.6704083850,35.2291000000,0.0375540163,1.6710600354,35.2291000000,0.0381099341,1.6840032523,35.2291000000
1975-05-02,0.0631435268,1.7758838616,35.2291000000,0.0575486282,1.7672272481,35.2291000000,0.0580555788,1.7817690358,35.2291000000
1975-05-05,0.0503688603,1.8653331077,35.2291000000,0.0435361500,1.8441655187,35.2291000000,0.0439422003,1.8600638877,35.2291000000
1975-05-06,-0.0201857413,1.8276799761,35.2291000000,-0.0172974790,1.8122661044,35.2291000000,-0.0174033929,1.8276924649,35.2291000000
