strat,runfrac,floor_real_M,top_wr,top_wr_late,g,labor_total,shortfall_years_total,worst_real_spend_M,median_total_real_M,median_terminal_nom_M,ruin,reserve_mix
sc2.6,0.5,5.5,0.16,0.24,0.02,8,159,0.0,138.9,4793.8,1,bond100
sc2.6,0.5,5.5,0.16,0.28,0.02,8,159,0.0,138.9,4793.8,1,bond100
sc2.6,0.5,5.5,0.18,,0.02,0,119,5.5,140.6,2658.5,0,bond100
sc2.6,0.5,5.5,0.18,0.24,0.02,0,112,5.5,140.6,2658.5,0,bond100
sc2.6,0.5,5.5,0.18,0.28,0.02,0,108,5.5,140.6,2658.5,0,bond100
sc2.6,0.5,5.5,0.2,,0.02,0,109,5.5,140.6,2887.5,0,bond100
sc2.6,0.5,5.5,0.2,0.24,0.02,0,106,5.5,140.6,2887.5,0,bond100
sc2.6,0.5,5.5,0.2,0.28,0.02,0,99,5.5,140.6,2887.5,0,bond100
sc2.6,0.5,6.0,0.16,,0.02,6,189,0.0,139.2,3915.5,2,bond100
sc2.6,0.5,6.0,0.16,0.24,0.02,7,178,0.0,139.8,3915.5,2,bond100
sc2.6,0.5,6.0,0.16,0.28,0.02,7,176,0.0,139.8,3915.5,2,bond100
sc2.6,0.5,6.0,0.18,,0.02,13,148,0.0,141.0,2657.4,3,bond100
sc2.6,0.5,6.0,0.18,0.24,0.02,13,143,0.0,141.0,2657.4,3,bond100
sc2.6,0.5,6.0,0.18,0.28,0.02,13,141,0.0,141.0,2657.4,3,bond100
sc2.6,0.5,6.0,0.2,,0.02,9,128,0.0,141.6,2591.9,4,bond100
sc2.6,0.5,6.0,0.2,0.24,0.02,9,126,0.0,141.6,2591.9,4,bond100
sc2.6,0.5,6.0,0.2,0.28,0.02,9,124,0.0,141.6,2591.9,4,bond100
sc2.6,0.5,6.37,0.16,,0.02,9,209,0.0,140.7,2960.1,3,bond100
sc2.6,0.5,6.37,0.16,0.24,0.02,9,203,0.0,141.1,2960.1,3,bond100
sc2.6,0.5,6.37,0.16,0.28,0.02,9,203,0.0,141.1,2960.1,3,bond100
sc2.6,0.5,6.37,0.18,,0.02,22,160,0.0,141.9,2591.9,4,bond100
sc2.6,0.5,6.37,0.18,0.24,0.02,22,151,0.0,141.9,2591.9,4,bond100
sc2.6,0.5,6.37,0.18,0.28,0.02,22,150,0.0,141.9,2591.9,4,bond100
sc2.6,0.5,6.37,0.2,,0.02,24,139,0.0,142.3,2680.4,5,bond100
sc2.6,0.5,6.37,0.2,0.24,0.02,24,138,0.0,142.3,2680.4,5,bond100
sc2.6,0.5,6.37,0.2,0.28,0.02,24,133,0.0,142.3,2680.4,5,bond100
sc2.6,0.5,6.6,0.16,,0.02,24,228,0.0,141.6,2690.7,4,bond100
sc2.6,0.5,6.6,0.16,0.24,0.02,24,218,0.0,141.6,2690.7,4,bond100
sc2.6,0.5,6.6,0.16,0.28,0.02,24,216,0.0,141.6,2690.7,4,bond100
sc2.6,0.5,6.6,0.18,,0.02,21,172,0.0,142.2,2230.9,4,bond100
sc2.6,0.5,6.6,0.18,0.24,0.02,21,169,0.0,142.2,2230.9,4,bond100
sc2.6,0.5,6.6,0.18,0.28,0.02,23,165,0.0,142.2,2230.9,5,bond100
sc2.6,0.5,6.6,0.2,,0.02,37,156,0.0,142.8,2591.9,7,bond100
sc2.6,0.5,6.6,0.2,0.24,0.02,37,156,0.0,142.8,2591.9,7,bond100
sc2.6,0.5,6.6,0.2,0.28,0.02,37,153,0.0,142.8,2591.9,7,bond100
sc2.6,0.6,5.0,0.16,,0.02,0,155,5.0,135.2,3796.3,0,bond100
sc2.6,0.6,5.0,0.16,0.24,0.02,0,149,5.0,135.2,3796.3,0,bond100
sc2.6,0.6,5.0,0.16,0.28,0.02,0,148,5.0,135.2,3796.3,0,bond100
sc2.6,0.6,5.0,0.18,,0.02,0,115,5.0,139.6,4889.8,0,bond100
sc2.6,0.6,5.0,0.18,0.24,0.02,0,109,5.0,139.6,4889.8,0,bond100
sc2.6,0.6,5.0,0.18,0.28,0.02,0,106,5.0,139.6,4889.8,0,bond100
sc2.6,0.6,5.0,0.2,,0.02,7,103,0.0,140.7,4247.2,1,bond100
sc2.6,0.6,5.0,0.2,0.24,0.02,7,100,0.0,140.7,4247.2,1,bond100
sc2.6,0.6,5.0,0.2,0.28,0.02,7,98,0.0,140.7,4247.2,1,bond100
sc2.6,0.6,5.5,0.16,,0.02,0,187,5.5,136.3,3198.2,0,bond100
sc2.6,0.6,5.5,0.16,0.24,0.02,0,170,5.5,136.3,3198.2,0,bond100
sc2.6,0.6,5.5,0.16,0.28,0.02,0,168,5.5,136.3,3198.2,0,bond100
sc2.6,0.6,5.5,0.18,,0.02,8,143,0.0,140.6,4247.2,1,bond100
sc2.6,0.6,5.5,0.18,0.24,0.02,8,139,0.0,140.6,4247.2,1,bond100
sc2.6,0.6,5.5,0.18,0.28,0.02,8,138,0.0,140.6,4247.2,1,bond100
sc2.6,0.6,5.5,0.2,,0.02,7,108,0.0,141.4,4247.2,2,bond100
sc2.6,0.6,5.5,0.2,0.24,0.02,7,105,0.0,141.4,4247.2,2,bond100
sc2.6,0.6,5.5,0.2,0.28,0.02,7,104,0.0,141.4,4247.2,2,bond100
sc2.6,0.6,6.0,0.16,,0.02,14,217,0.0,138.0,3260.7,3,bond100
sc2.6,0.6,6.0,0.16,0.24,0.02,14,207,0.0,138.0,3260.7,3,bond100
sc2.6,0.6,6.0,0.16,0.28,0.02,14,207,0.0,138.0,3260.7,3,bond100
sc2.6,0.6,6.0,0.18,,0.02,20,146,0.0,141.6,4247.2,3,bond100
sc2.6,0.6,6.0,0.18,0.24,0.02,20,143,0.0,141.6,4247.2,3,bond100
sc2.6,0.6,6.0,0.18,0.28,0.02,20,142,0.0,141.6,4247.2,3,bond100
sc2.6,0.6,6.0,0.2,,0.02,25,125,0.0,142.2,4247.2,4,bond100
sc2.6,0.6,6.0,0.2,0.24,0.02,25,123,0.0,142.2,4247.2,4,bond100
sc2.6,0.6,6.0,0.2,0.28,0.02,25,120,0.0,142.2,4247.2,4,bond100
sc2.6,0.6,6.37,0.16,,0.02,24,225,0.0,139.8,2362.9,4,bond100
sc2.6,0.6,6.37,0.16,0.24,0.02,24,219,0.0,139.8,2362.9,4,bond100
sc2.6,0.6,6.37,0.16,0.28,0.02,24,217,0.0,139.8,2362.9,4,bond100
sc2.6,0.6,6.37,0.18,,0.02,32,160,0.0,142.3,4697.5,6,bond100
sc2.6,0.6,6.37,0.18,0.24,0.02,32,156,0.0,142.3,4697.5,6,bond100
sc2.6,0.6,6.37,0.18,0.28,0.02,32,155,0.0,142.3,4697.5,6,bond100
sc2.6,0.6,6.37,0.2,,0.02,33,140,0.0,142.8,4418.6,6,bond100
sc2.6,0.6,6.37,0.2,0.24,0.02,33,138,0.0,142.8,4418.6,6,bond100
sc2.6,0.6,6.37,0.2,0.28,0.02,33,138,0.0,142.8,4418.6,6,bond100
sc2.6,0.6,6.6,0.16,,0.02,40,232,0.0,141.6,2714.7,7,bond100
sc2.6,0.6,6.6,0.16,0.24,0.02,40,229,0.0,141.6,2714.7,7,bond100
sc2.6,0.6,6.6,0.16,0.28,0.02,40,228,0.0,141.6,2714.7,7,bond100
sc2.6,0.6,6.6,0.18,,0.02,48,163,0.0,142.8,4620.2,7,bond100
sc2.6,0.6,6.6,0.18,0.24,0.02,48,160,0.0,142.8,4620.2,7,bond100
sc2.6,0.6,6.6,0.18,0.28,0.02,48,159,0.0,142.8,4620.2,7,bond100
sc2.6,0.6,6.6,0.2,,0.02,49,144,0.0,143.1,4418.6,7,bond100
sc2.6,0.6,6.6,0.2,0.24,0.02,49,144,0.0,143.1,4418.6,7,bond100
sc2.6,0.6,6.6,0.2,0.28,0.02,49,142,0.0,143.1,4418.6,7,bond100
sc2.6,0.45,5.0,0.16,,0.02,0,166,5.0,137.4,3921.8,0,b80g20
sc2.6,0.45,5.0,0.16,0.24,0.02,0,157,5.0,137.4,3921.8,0,b80g20
sc2.6,0.45,5.0,0.16,0.28,0.02,0,156,5.0,137.4,3921.8,0,b80g20
sc2.6,0.45,5.0,0.18,,0.02,14,108,0.0,139.6,4782.0,2,b80g20
sc2.6,0.45,5.0,0.18,0.24,0.02,14,105,0.0,139.6,4653.6,2,b80g20
sc2.6,0.45,5.0,0.18,0.28,0.02,14,104,0.0,139.6,4653.6,2,b80g20
sc2.6,0.45,5.0,0.2,,0.02,14,90,0.0,141.8,4673.2,2,b80g20
sc2.6,0.45,5.0,0.2,0.24,0.02,14,90,0.0,141.8,4673.2,2,b80g20
sc2.6,0.45,5.0,0.2,0.28,0.02,14,90,0.0,141.8,4673.2,2,b80g20
sc2.6,0.45,5.5,0.16,,0.02,0,176,5.5,138.1,2978.8,0,b80g20
sc2.6,0.45,5.5,0.16,0.24,0.02,0,170,5.5,138.9,2978.8,0,b80g20
sc2.6,0.45,5.5,0.16,0.28,0.02,0,167,5.5,138.9,2978.8,0,b80g20
sc2.6,0.45,5.5,0.18,,0.02,16,116,0.0,140.6,4551.2,2,b80g20
sc2.6,0.45,5.5,0.18,0.24,0.02,16,114,0.0,140.6,4494.4,2,b80g20
sc2.6,0.45,5.5,0.18,0.28,0.02,16,113,0.0,140.6,4494.4,2,b80g20
sc2.6,0.45,5.5,0.2,,0.02,16,100,0.0,142.3,4307.8,2,b80g20
sc2.6,0.45,5.5,0.2,0.24,0.02,16,99,0.0,142.3,4307.8,2,b80g20
sc2.6,0.45,5.5,0.2,0.28,0.02,16,98,0.0,142.3,4307.8,2,b80g20
sc2.6,0.45,6.0,0.16,,0.02,11,207,0.0,139.8,3756.3,2,b80g20
sc2.6,0.45,6.0,0.16,0.24,0.02,11,200,0.0,139.8,3756.3,2,b80g20
sc2.6,0.45,6.0,0.16,0.28,0.02,11,198,0.0,139.8,3756.3,2,b80g20
sc2.6,0.45,6.0,0.18,,0.02,22,125,0.0,141.6,3446.8,3,b80g20
sc2.6,0.45,6.0,0.18,0.24,0.02,22,121,0.0,141.6,3446.8,3,b80g20
sc2.6,0.45,6.0,0.18,0.28,0.02,22,120,0.0,141.6,3446.8,3,b80g20
sc2.6,0.45,6.0,0.2,,0.02,24,109,0.0,142.8,4148.6,4,b80g20
sc2.6,0.45,6.0,0.2,0.24,0.02,24,107,0.0,142.8,4148.6,4,b80g20
sc2.6,0.45,6.0,0.2,0.28,0.02,24,106,0.0,142.8,4148.6,4,b80g20
sc2.6,0.45,6.37,0.16,,0.02,18,208,0.0,140.7,3687.6,3,b80g20
sc2.6,0.45,6.37,0.16,0.24,0.02,18,206,0.0,140.7,3687.6,3,b80g20
sc2.6,0.45,6.37,0.16,0.28,0.02,18,203,0.0,140.7,3687.6,3,b80g20
sc2.6,0.45,6.37,0.18,,0.02,27,139,0.0,142.3,3237.8,4,b80g20
sc2.6,0.45,6.37,0.18,0.24,0.02,27,133,0.0,142.3,3237.8,4,b80g20
sc2.6,0.45,6.37,0.18,0.28,0.02,27,132,0.0,142.3,3237.8,4,b80g20
sc2.6,0.45,6.37,0.2,,0.02,31,118,0.0,143.2,4146.4,5,b80g20
sc2.6,0.45,6.37,0.2,0.24,0.02,31,118,0.0,143.2,4146.4,5,b80g20
sc2.6,0.45,6.37,0.2,0.28,0.02,31,118,0.0,143.2,4146.4,5,b80g20
sc2.6,0.45,6.6,0.16,,0.02,19,215,0.0,141.6,3155.1,4,b80g20
sc2.6,0.45,6.6,0.16,0.24,0.02,19,213,0.0,141.6,3155.1,4,b80g20
sc2.6,0.45,6.6,0.16,0.28,0.02,19,212,0.0,141.6,3155.1,4,b80g20
sc2.6,0.45,6.6,0.18,,0.02,30,153,0.0,142.8,3164.6,4,b80g20
sc2.6,0.45,6.6,0.18,0.24,0.02,30,148,0.0,142.8,3164.6,4,b80g20
sc2.6,0.45,6.6,0.18,0.28,0.02,30,147,0.0,142.8,3164.6,4,b80g20
sc2.6,0.45,6.6,0.2,,0.02,43,133,0.0,143.4,4146.4,6,b80g20
sc2.6,0.45,6.6,0.2,0.24,0.02,43,133,0.0,143.4,4146.4,6,b80g20
sc2.6,0.45,6.6,0.2,0.28,0.02,43,133,0.0,143.4,4146.4,6,b80g20
sc2.6,0.5,5.0,0.16,,0.02,0,155,5.0,137.4,6294.8,0,b80g20
sc2.6,0.5,5.0,0.16,0.24,0.02,0,150,5.0,137.4,6294.8,0,b80g20
sc2.6,0.5,5.0,0.16,0.28,0.02,0,148,5.0,137.4,6294.8,0,b80g20
sc2.6,0.5,5.0,0.18,,0.02,0,113,5.0,139.6,2870.7,0,b80g20
sc2.6,0.5,5.0,0.18,0.24,0.02,0,105,5.0,139.6,2870.7,0,b80g20
sc2.6,0.5,5.0,0.18,0.28,0.02,0,105,5.0,139.6,2870.7,0,b80g20
sc2.6,0.5,5.0,0.2,,0.02,6,99,0.0,139.6,3464.0,1,b80g20
sc2.6,0.5,5.0,0.2,0.24,0.02,6,97,0.0,140.7,3464.0,1,b80g20
sc2.6,0.5,5.0,0.2,0.28,0.02,6,94,0.0,140.7,3464.0,1,b80g20
sc2.6,0.5,5.5,0.16,,0.02,8,174,0.0,138.1,4779.9,1,b80g20
sc2.6,0.5,5.5,0.16,0.24,0.02,8,162,0.0,138.9,4779.9,1,b80g20
sc2.6,0.5,5.5,0.16,0.28,0.02,8,161,0.0,138.9,4779.9,1,b80g20
sc2.6,0.5,5.5,0.18,,0.02,0,124,5.5,140.6,2690.0,0,b80g20
sc2.6,0.5,5.5,0.18,0.24,0.02,0,119,5.5,140.6,2690.0,0,b80g20
sc2.6,0.5,5.5,0.18,0.28,0.02,0,115,5.5,140.6,2690.0,0,b80g20
sc2.6,0.5,5.5,0.2,,0.02,0,104,5.5,140.6,3240.5,0,b80g20
sc2.6,0.5,5.5,0.2,0.24,0.02,0,101,5.5,141.4,3240.5,0,b80g20
sc2.6,0.5,5.5,0.2,0.28,0.02,0,99,5.5,141.4,3240.5,0,b80g20
sc2.6,0.5,6.0,0.16,,0.02,5,192,0.0,139.2,3445.3,1,b80g20
sc2.6,0.5,6.0,0.16,0.24,0.02,5,178,0.0,139.2,3445.3,1,b80g20
sc2.6,0.5,6.0,0.16,0.28,0.02,5,173,0.0,139.2,3445.3,1,b80g20
sc2.6,0.5,6.0,0.18,,0.02,19,148,0.0,141.0,2509.3,3,b80g20
sc2.6,0.5,6.0,0.18,0.24,0.02,19,146,0.0,141.0,2509.3,3,b80g20
sc2.6,0.5,6.0,0.18,0.28,0.02,19,144,0.0,141.0,2509.3,3,b80g20
sc2.6,0.5,6.0,0.2,,0.02,10,125,0.0,141.6,2870.7,2,b80g20
sc2.6,0.5,6.0,0.2,0.24,0.02,10,121,0.0,141.6,2870.7,2,b80g20
sc2.6,0.5,6.0,0.2,0.28,0.02,10,119,0.0,141.6,2870.7,2,b80g20
sc2.6,0.5,6.37,0.16,,0.02,12,212,0.0,140.7,2991.6,3,b80g20
sc2.6,0.5,6.37,0.16,0.24,0.02,12,206,0.0,140.7,2991.6,3,b80g20
sc2.6,0.5,6.37,0.16,0.28,0.02,12,203,0.0,140.7,2991.6,3,b80g20
sc2.6,0.5,6.37,0.18,,0.02,24,163,0.0,141.9,2580.9,4,b80g20
sc2.6,0.5,6.37,0.18,0.24,0.02,24,158,0.0,142.3,2580.9,4,b80g20
sc2.6,0.5,6.37,0.18,0.28,0.02,24,157,0.0,142.3,2580.9,4,b80g20
sc2.6,0.5,6.37,0.2,,0.02,23,146,0.0,142.3,2721.4,5,b80g20
sc2.6,0.5,6.37,0.2,0.24,0.02,23,143,0.0,142.3,2721.4,5,b80g20
sc2.6,0.5,6.37,0.2,0.28,0.02,23,145,0.0,142.3,2721.4,5,b80g20
sc2.6,0.5,6.6,0.16,,0.02,34,238,0.0,141.6,2722.3,6,b80g20
sc2.6,0.5,6.6,0.16,0.24,0.02,34,229,0.0,141.6,2722.3,6,b80g20
sc2.6,0.5,6.6,0.16,0.28,0.02,34,225,0.0,141.6,2722.3,6,b80g20
sc2.6,0.5,6.6,0.18,,0.02,34,178,0.0,142.2,2280.8,6,b80g20
sc2.6,0.5,6.6,0.18,0.24,0.02,34,176,0.0,142.5,2280.8,6,b80g20
sc2.6,0.5,6.6,0.18,0.28,0.02,34,173,0.0,142.5,2280.8,6,b80g20
sc2.6,0.5,6.6,0.2,,0.02,42,155,0.0,142.8,2580.9,7,b80g20
sc2.6,0.5,6.6,0.2,0.24,0.02,42,154,0.0,142.8,2580.9,7,b80g20
sc2.6,0.5,6.6,0.2,0.28,0.02,44,151,0.0,142.8,2580.9,8,b80g20
sc2.6,0.6,5.0,0.16,,0.02,0,155,5.0,135.2,3823.0,0,b80g20
sc2.6,0.6,5.0,0.16,0.24,0.02,0,150,5.0,135.2,3823.0,0,b80g20
sc2.6,0.6,5.0,0.16,0.28,0.02,0,149,5.0,135.2,3823.0,0,b80g20
sc2.6,0.6,5.0,0.18,,0.02,0,119,5.0,139.6,4592.0,0,b80g20
sc2.6,0.6,5.0,0.18,0.24,0.02,0,108,5.0,139.6,4306.3,0,b80g20
sc2.6,0.6,5.0,0.18,0.28,0.02,0,106,5.0,139.6,4306.3,0,b80g20
sc2.6,0.6,5.0,0.2,,0.02,15,111,0.0,139.6,4251.5,2,b80g20
sc2.6,0.6,5.0,0.2,0.24,0.02,15,108,0.0,140.7,4251.5,2,b80g20
sc2.6,0.6,5.0,0.2,0.28,0.02,15,107,0.0,140.7,4251.5,2,b80g20
sc2.6,0.6,5.5,0.16,,0.02,0,189,5.5,136.3,3224.8,0,b80g20
sc2.6,0.6,5.5,0.16,0.24,0.02,0,179,5.5,136.3,3224.8,0,b80g20
sc2.6,0.6,5.5,0.16,0.28,0.02,0,173,5.5,136.3,3224.8,0,b80g20
sc2.6,0.6,5.5,0.18,,0.02,7,143,0.0,139.8,4251.5,2,b80g20
sc2.6,0.6,5.5,0.18,0.24,0.02,7,134,0.0,139.8,4098.6,2,b80g20
sc2.6,0.6,5.5,0.18,0.28,0.02,7,131,0.0,140.6,3877.9,2,b80g20
sc2.6,0.6,5.5,0.2,,0.02,18,111,0.0,140.6,4251.5,3,b80g20
sc2.6,0.6,5.5,0.2,0.24,0.02,18,106,0.0,141.4,4251.5,3,b80g20
sc2.6,0.6,5.5,0.2,0.28,0.02,18,106,0.0,141.4,4251.5,3,b80g20
sc2.6,0.6,6.0,0.16,,0.02,12,220,0.0,138.6,3131.6,2,b80g20
sc2.6,0.6,6.0,0.16,0.24,0.02,12,207,0.0,138.6,3131.6,2,b80g20
sc2.6,0.6,6.0,0.16,0.28,0.02,12,203,0.0,138.6,3131.6,2,b80g20
sc2.6,0.6,6.0,0.18,,0.02,24,143,0.0,141.6,3952.5,4,b80g20
sc2.6,0.6,6.0,0.18,0.24,0.02,24,140,0.0,141.6,3952.5,4,b80g20
sc2.6,0.6,6.0,0.18,0.28,0.02,24,139,0.0,141.6,3952.5,4,b80g20
sc2.6,0.6,6.0,0.2,,0.02,25,125,0.0,142.2,4422.5,4,b80g20
sc2.6,0.6,6.0,0.2,0.24,0.02,25,123,0.0,142.2,4422.5,4,b80g20
sc2.6,0.6,6.0,0.2,0.28,0.02,25,121,0.0,142.2,4422.5,4,b80g20
sc2.6,0.6,6.37,0.16,,0.02,34,235,0.0,139.8,2205.9,6,b80g20
sc2.6,0.6,6.37,0.16,0.24,0.02,34,231,0.0,139.8,2205.9,6,b80g20
sc2.6,0.6,6.37,0.16,0.28,0.02,34,230,0.0,139.8,2205.9,6,b80g20
sc2.6,0.6,6.37,0.18,,0.02,39,159,0.0,142.3,4701.4,6,b80g20
sc2.6,0.6,6.37,0.18,0.24,0.02,39,156,0.0,142.3,4701.4,6,b80g20
sc2.6,0.6,6.37,0.18,0.28,0.02,39,154,0.0,142.3,4701.4,6,b80g20
sc2.6,0.6,6.37,0.2,,0.02,40,138,0.0,142.3,4422.5,6,b80g20
sc2.6,0.6,6.37,0.2,0.24,0.02,40,137,0.0,142.3,4422.5,6,b80g20
sc2.6,0.6,6.37,0.2,0.28,0.02,40,136,0.0,142.3,4422.5,6,b80g20
sc2.6,0.6,6.6,0.16,,0.02,44,233,0.0,141.6,2464.0,7,b80g20
sc2.6,0.6,6.6,0.16,0.24,0.02,44,229,0.0,141.6,2464.0,7,b80g20
sc2.6,0.6,6.6,0.16,0.28,0.02,44,228,0.0,141.6,2464.0,7,b80g20
sc2.6,0.6,6.6,0.18,,0.02,50,164,0.0,142.8,4311.6,7,b80g20
sc2.6,0.6,6.6,0.18,0.24,0.02,50,161,0.0,142.8,4311.6,7,b80g20
sc2.6,0.6,6.6,0.18,0.28,0.02,50,159,0.0,142.8,4311.6,7,b80g20
sc2.6,0.6,6.6,0.2,,0.02,50,145,0.0,142.8,4422.5,7,b80g20
sc2.6,0.6,6.6,0.2,0.24,0.02,50,145,0.0,142.8,4422.5,7,b80g20
sc2.6,0.6,6.6,0.2,0.28,0.02,50,143,0.0,142.8,4422.5,7,b80g20
sc2.6,0.45,5.0,0.16,,0.02,0,156,5.0,137.4,3943.1,0,b60g40
sc2.6,0.45,5.0,0.16,0.24,0.02,0,149,5.0,137.4,3943.1,0,b60g40
sc2.6,0.45,5.0,0.16,0.28,0.02,0,148,5.0,137.4,3943.1,0,b60g40
sc2.6,0.45,5.0,0.18,,0.02,14,113,0.0,139.6,4515.6,2,b60g40
sc2.6,0.45,5.0,0.18,0.24,0.02,14,109,0.0,139.6,4279.1,2,b60g40
sc2.6,0.45,5.0,0.18,0.28,0.02,14,109,0.0,139.6,4279.1,2,b60g40
sc2.6,0.45,5.0,0.2,,0.02,14,95,0.0,141.8,4251.8,2,b60g40
sc2.6,0.45,5.0,0.2,0.24,0.02,14,93,0.0,141.8,4080.9,2,b60g40
sc2.6,0.45,5.0,0.2,0.28,0.02,14,92,0.0,141.8,4080.9,2,b60g40
sc2.6,0.45,5.5,0.16,,0.02,7,179,0.0,138.9,2970.0,1,b60g40
sc2.6,0.45,5.5,0.16,0.24,0.02,7,178,0.0,138.9,2970.0,1,b60g40
sc2.6,0.45,5.5,0.16,0.28,0.02,7,177,0.0,138.9,2970.0,1,b60g40
sc2.6,0.45,5.5,0.18,,0.02,19,118,0.0,140.6,4293.6,3,b60g40
sc2.6,0.45,5.5,0.18,0.24,0.02,19,117,0.0,140.6,4110.8,3,b60g40
sc2.6,0.45,5.5,0.18,0.28,0.02,19,117,0.0,140.6,4110.8,3,b60g40
sc2.6,0.45,5.5,0.2,,0.02,19,99,0.0,142.3,4007.8,3,b60g40
sc2.6,0.45,5.5,0.2,0.24,0.02,19,98,0.0,142.3,3826.9,3,b60g40
sc2.6,0.45,5.5,0.2,0.28,0.02,19,98,0.0,142.3,3826.9,3,b60g40
sc2.6,0.45,6.0,0.16,,0.02,9,198,0.0,139.2,3244.0,2,b60g40
sc2.6,0.45,6.0,0.16,0.24,0.02,9,184,0.0,139.2,3244.0,2,b60g40
sc2.6,0.45,6.0,0.16,0.28,0.02,9,182,0.0,139.2,3244.0,2,b60g40
sc2.6,0.45,6.0,0.18,,0.02,24,130,0.0,141.6,3486.9,3,b60g40
sc2.6,0.45,6.0,0.18,0.24,0.02,24,128,0.0,141.6,3360.5,3,b60g40
sc2.6,0.45,6.0,0.18,0.28,0.02,24,128,0.0,141.6,3360.5,3,b60g40
sc2.6,0.45,6.0,0.2,,0.02,24,111,0.0,142.8,3882.9,3,b60g40
sc2.6,0.45,6.0,0.2,0.24,0.02,24,108,0.0,142.8,3753.9,3,b60g40
sc2.6,0.45,6.0,0.2,0.28,0.02,24,108,0.0,142.8,3753.9,3,b60g40
sc2.6,0.45,6.37,0.16,,0.02,17,201,0.0,140.7,3840.0,4,b60g40
sc2.6,0.45,6.37,0.16,0.24,0.02,17,195,0.0,140.7,3840.0,4,b60g40
sc2.6,0.45,6.37,0.16,0.28,0.02,17,191,0.0,141.1,3840.0,4,b60g40
sc2.6,0.45,6.37,0.18,,0.02,29,148,0.0,142.3,3369.1,4,b60g40
sc2.6,0.45,6.37,0.18,0.24,0.02,29,143,0.0,142.3,3360.5,4,b60g40
sc2.6,0.45,6.37,0.18,0.28,0.02,29,140,0.0,142.3,3360.5,4,b60g40
sc2.6,0.45,6.37,0.2,,0.02,37,132,0.0,142.8,3789.1,5,b60g40
sc2.6,0.45,6.37,0.2,0.24,0.02,37,131,0.0,142.8,3699.9,5,b60g40
sc2.6,0.45,6.37,0.2,0.28,0.02,37,131,0.0,142.8,3699.9,5,b60g40
sc2.6,0.45,6.6,0.16,,0.02,35,220,0.0,141.6,3323.8,6,b60g40
sc2.6,0.45,6.6,0.16,0.24,0.02,35,217,0.0,141.6,3323.8,6,b60g40
sc2.6,0.45,6.6,0.16,0.28,0.02,35,216,0.0,141.6,3323.8,6,b60g40
sc2.6,0.45,6.6,0.18,,0.02,45,159,0.0,142.8,3295.8,7,b60g40
sc2.6,0.45,6.6,0.18,0.24,0.02,45,157,0.0,142.8,3295.8,7,b60g40
sc2.6,0.45,6.6,0.18,0.28,0.02,45,157,0.0,142.8,3295.8,7,b60g40
sc2.6,0.45,6.6,0.2,,0.02,48,134,0.0,143.1,3730.8,7,b60g40
sc2.6,0.45,6.6,0.2,0.24,0.02,48,133,0.0,143.1,3666.3,7,b60g40
sc2.6,0.45,6.6,0.2,0.28,0.02,48,133,0.0,143.1,3666.3,7,b60g40
sc2.6,0.5,5.0,0.16,,0.02,0,157,5.0,137.4,6733.6,0,b60g40
sc2.6,0.5,5.0,0.16,0.24,0.02,0,150,5.0,137.4,6733.6,0,b60g40
sc2.6,0.5,5.0,0.16,0.28,0.02,0,150,5.0,137.4,6733.6,0,b60g40
sc2.6,0.5,5.0,0.18,,0.02,7,118,0.0,139.6,2865.0,1,b60g40
sc2.6,0.5,5.0,0.18,0.24,0.02,7,113,0.0,139.6,2865.0,1,b60g40
sc2.6,0.5,5.0,0.18,0.28,0.02,7,110,0.0,139.6,2865.0,1,b60g40
sc2.6,0.5,5.0,0.2,,0.02,0,90,5.0,141.8,3398.6,0,b60g40
sc2.6,0.5,5.0,0.2,0.24,0.02,0,87,5.0,141.8,3398.6,0,b60g40
sc2.6,0.5,5.0,0.2,0.28,0.02,0,85,5.0,141.8,3398.6,0,b60g40
sc2.6,0.5,5.5,0.16,,0.02,8,175,0.0,138.9,4755.3,1,b60g40
sc2.6,0.5,5.5,0.16,0.24,0.02,8,167,0.0,138.9,4755.3,1,b60g40
sc2.6,0.5,5.5,0.16,0.28,0.02,8,167,0.0,138.9,4755.3,1,b60g40
sc2.6,0.5,5.5,0.18,,0.02,4,122,0.0,140.6,2720.4,1,b60g40
sc2.6,0.5,5.5,0.18,0.24,0.02,4,119,0.0,140.6,2720.4,1,b60g40
sc2.6,0.5,5.5,0.18,0.28,0.02,4,117,0.0,140.6,2720.4,1,b60g40
sc2.6,0.5,5.5,0.2,,0.02,4,104,0.0,141.4,2925.6,1,b60g40
sc2.6,0.5,5.5,0.2,0.24,0.02,4,102,0.0,141.4,2925.6,1,b60g40
sc2.6,0.5,5.5,0.2,0.28,0.02,4,98,0.0,141.4,2925.6,1,b60g40
sc2.6,0.5,6.0,0.16,,0.02,6,195,0.0,139.2,3360.6,1,b60g40
sc2.6,0.5,6.0,0.16,0.24,0.02,6,185,0.0,139.2,3360.6,1,b60g40
sc2.6,0.5,6.0,0.16,0.28,0.02,6,183,0.0,139.2,3360.6,1,b60g40
sc2.6,0.5,6.0,0.18,,0.02,21,150,0.0,141.6,2526.4,4,b60g40
sc2.6,0.5,6.0,0.18,0.24,0.02,21,144,0.0,141.6,2526.4,4,b60g40
sc2.6,0.5,6.0,0.18,0.28,0.02,21,140,0.0,141.6,2526.4,4,b60g40
sc2.6,0.5,6.0,0.2,,0.02,15,123,0.0,142.2,2865.0,4,b60g40
