glide,single,reserve_mode,run_M,res_M,bucket_y,draw,thr_M,labor,starts,saved88,ruin,termMed,floor
g3_16_22,none,bond,19,6.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,19,6.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,19,6.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,19,6.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,19,6.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,20,20.000,0,run_first,20.000,10,1,0,1,4674.721,0.000
g3_16_22,none,sofr,20,20.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,20.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,20.000,0,reserve_first_on_down,20.000,21,2,0,2,4523.584,0.000
g3_16_22,none,sofr,20,20.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,20.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,12.800,1,run_first,20.000,12,1,0,1,2785.800,0.000
g3_16_22,none,sofr,20,12.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,12.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,12.800,1,reserve_first_on_down,20.000,12,1,0,1,3796.243,0.000
g3_16_22,none,sofr,20,12.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,12.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,20,5.600,2,run_first,20.000,13,1,0,1,3773.998,0.000
g3_16_22,none,sofr,20,5.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,20,5.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,20,5.600,2,reserve_first_on_down,20.000,18,2,0,2,4171.743,0.000
g3_16_22,none,sofr,20,5.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,20,5.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,18,22.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,22.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,22.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,22.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,22.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,22.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,14.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,14.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,14.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,14.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,14.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,14.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,18,7.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,18,7.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,18,7.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,18,7.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,18,7.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,18,7.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,16,24.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,24.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,24.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,24.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,24.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,24.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,16.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,16.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,16.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,16.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,16.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,16.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,16,9.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,16,9.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,16,9.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,16,9.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,16,9.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,16,9.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,22,18.000,0,run_first,20.000,11,1,0,1,4914.991,0.000
g3_16_22,none,sofr,22,18.000,0,run_first,22.000,11,1,0,1,4914.991,0.000
g3_16_22,none,sofr,22,18.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,22,18.000,0,reserve_first_on_down,20.000,22,2,0,2,3701.801,0.000
g3_16_22,none,sofr,22,18.000,0,reserve_first_on_down,22.000,25,2,0,2,4483.060,0.000
g3_16_22,none,sofr,22,18.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,22,10.800,1,run_first,20.000,13,1,0,1,3006.420,0.000
g3_16_22,none,sofr,22,10.800,1,run_first,22.000,13,1,0,1,3304.585,0.000
g3_16_22,none,sofr,22,10.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,22,10.800,1,reserve_first_on_down,20.000,13,1,0,1,3700.174,0.000
g3_16_22,none,sofr,22,10.800,1,reserve_first_on_down,22.000,13,1,0,1,4944.598,0.000
g3_16_22,none,sofr,22,10.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,22,3.600,2,run_first,20.000,26,4,0,4,6484.340,0.000
g3_16_22,none,sofr,22,3.600,2,run_first,22.000,15,2,0,2,5399.635,0.000
g3_16_22,none,sofr,22,3.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,22,3.600,2,reserve_first_on_down,20.000,22,3,0,3,6221.121,0.000
g3_16_22,none,sofr,22,3.600,2,reserve_first_on_down,22.000,15,2,0,2,5741.876,0.000
g3_16_22,none,sofr,22,3.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,19,21.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,21.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,21.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,21.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,21.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,21.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,13.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,13.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,13.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,13.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,13.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,13.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,sofr,19,6.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,19,6.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,19,6.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,19,6.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,19,6.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,sofr,19,6.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,20,20.000,0,run_first,20.000,24,3,0,3,4317.600,0.000
g3_16_22,none,cash,20,20.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,20.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,20.000,0,reserve_first_on_down,20.000,27,4,0,4,4723.539,0.000
g3_16_22,none,cash,20,20.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,20.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,12.800,1,run_first,20.000,14,2,0,2,2251.851,0.000
g3_16_22,none,cash,20,12.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,12.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,12.800,1,reserve_first_on_down,20.000,31,4,0,4,4270.580,0.000
g3_16_22,none,cash,20,12.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,12.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,20,5.600,2,run_first,20.000,14,2,0,2,3835.981,0.000
g3_16_22,none,cash,20,5.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,20,5.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,20,5.600,2,reserve_first_on_down,20.000,23,3,0,3,4287.338,0.000
g3_16_22,none,cash,20,5.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,20,5.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,18,22.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,22.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,22.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,22.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,22.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,22.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,14.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,14.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,14.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,14.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,14.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,14.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,18,7.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,18,7.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,18,7.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,18,7.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,18,7.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,18,7.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,16,24.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,24.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,24.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,24.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,24.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,24.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,16.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,16.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,16.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,16.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,16.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,16.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,16,9.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,16,9.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,16,9.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,16,9.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,16,9.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,16,9.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,22,18.000,0,run_first,20.000,19,2,0,2,4838.313,0.000
g3_16_22,none,cash,22,18.000,0,run_first,22.000,19,2,0,2,4838.313,0.000
g3_16_22,none,cash,22,18.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,22,18.000,0,reserve_first_on_down,20.000,39,6,0,6,4802.785,0.000
g3_16_22,none,cash,22,18.000,0,reserve_first_on_down,22.000,29,4,0,4,4838.313,0.000
g3_16_22,none,cash,22,18.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,22,10.800,1,run_first,20.000,20,3,0,3,3223.874,0.000
g3_16_22,none,cash,22,10.800,1,run_first,22.000,17,3,0,3,3536.528,0.000
g3_16_22,none,cash,22,10.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,22,10.800,1,reserve_first_on_down,20.000,22,4,0,4,4802.785,0.000
g3_16_22,none,cash,22,10.800,1,reserve_first_on_down,22.000,17,3,0,3,5732.007,0.000
g3_16_22,none,cash,22,10.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,22,3.600,2,run_first,20.000,32,4,0,4,6482.044,0.000
g3_16_22,none,cash,22,3.600,2,run_first,22.000,17,3,0,3,5938.081,0.000
g3_16_22,none,cash,22,3.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,22,3.600,2,reserve_first_on_down,20.000,24,3,0,3,6147.911,0.000
g3_16_22,none,cash,22,3.600,2,reserve_first_on_down,22.000,17,3,0,3,6147.911,0.000
g3_16_22,none,cash,22,3.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,19,21.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,21.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,21.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,21.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,21.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,21.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,13.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,13.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,13.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,13.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,13.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,13.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,cash,19,6.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,19,6.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,19,6.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,19,6.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,19,6.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,cash,19,6.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g2_14_22,none,bond,20,20.000,0,run_first,20.000,13,1,0,1,4801.912,0.000
g2_14_22,none,bond,20,20.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,20.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,20.000,0,reserve_first_on_down,20.000,23,2,0,2,4262.542,0.000
g2_14_22,none,bond,20,20.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,20.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,12.800,1,run_first,20.000,13,1,0,1,3323.437,0.000
g2_14_22,none,bond,20,12.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,12.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,12.800,1,reserve_first_on_down,20.000,23,2,0,2,5588.590,0.000
g2_14_22,none,bond,20,12.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,12.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,20,5.600,2,run_first,20.000,13,1,0,1,4765.500,0.000
g2_14_22,none,bond,20,5.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,20,5.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,20,5.600,2,reserve_first_on_down,20.000,13,1,0,1,5080.390,0.000
g2_14_22,none,bond,20,5.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,20,5.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,18,22.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,22.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,22.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,22.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,22.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,22.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,14.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,14.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,14.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,14.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,14.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,14.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,18,7.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,18,7.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,18,7.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,18,7.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,18,7.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,18,7.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,16,24.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,24.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,24.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,24.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,24.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,24.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,16.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,16.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,16.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,16.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,16.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,16.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,16,9.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,16,9.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,16,9.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,16,9.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,16,9.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,16,9.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,22,18.000,0,run_first,20.000,13,1,0,1,5781.061,0.000
g2_14_22,none,bond,22,18.000,0,run_first,22.000,13,1,0,1,4941.490,0.000
g2_14_22,none,bond,22,18.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,22,18.000,0,reserve_first_on_down,20.000,23,2,0,2,4280.347,0.000
g2_14_22,none,bond,22,18.000,0,reserve_first_on_down,22.000,21,2,0,2,4346.663,0.000
g2_14_22,none,bond,22,18.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,22,10.800,1,run_first,20.000,13,1,0,1,3900.929,0.000
g2_14_22,none,bond,22,10.800,1,run_first,22.000,13,1,0,1,4620.680,0.000
g2_14_22,none,bond,22,10.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,22,10.800,1,reserve_first_on_down,20.000,22,2,0,2,4280.347,0.000
g2_14_22,none,bond,22,10.800,1,reserve_first_on_down,22.000,22,2,0,2,5419.329,0.000
g2_14_22,none,bond,22,10.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,22,3.600,2,run_first,20.000,16,2,0,2,5480.749,0.000
g2_14_22,none,bond,22,3.600,2,run_first,22.000,13,1,0,1,5270.149,0.000
g2_14_22,none,bond,22,3.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,22,3.600,2,reserve_first_on_down,20.000,17,2,0,2,5480.749,0.000
g2_14_22,none,bond,22,3.600,2,reserve_first_on_down,22.000,13,1,0,1,5349.521,0.000
g2_14_22,none,bond,22,3.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,19,21.000,0,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,21.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,21.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,21.000,0,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,21.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,21.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,13.800,1,run_first,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,13.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,13.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,13.800,1,reserve_first_on_down,20.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,13.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,13.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,bond,19,6.600,2,run_first,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,19,6.600,2,run_first,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,19,6.600,2,run_first,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,19,6.600,2,reserve_first_on_down,20.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,19,6.600,2,reserve_first_on_down,22.000,17,2,0,2,6624.853,0.000
g2_14_22,none,bond,19,6.600,2,reserve_first_on_down,25.000,17,2,0,2,6624.853,0.000
g2_14_22,none,sofr,20,20.000,0,run_first,20.000,13,1,0,1,4820.019,0.000
g2_14_22,none,sofr,20,20.000,0,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,20.000,0,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,20.000,0,reserve_first_on_down,20.000,13,1,0,1,3881.560,0.000
g2_14_22,none,sofr,20,20.000,0,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,20.000,0,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,12.800,1,run_first,20.000,13,1,0,1,3142.904,0.000
g2_14_22,none,sofr,20,12.800,1,run_first,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,12.800,1,run_first,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,12.800,1,reserve_first_on_down,20.000,24,2,0,2,5549.555,0.000
g2_14_22,none,sofr,20,12.800,1,reserve_first_on_down,22.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,12.800,1,reserve_first_on_down,25.000,22,2,0,2,7291.637,0.000
g2_14_22,none,sofr,20,5.600,2,run_first,20.000,13,1,0,1,4817.086,0.000
