date,DH-REF (現行),DH-Z1 (DH base + binary vz),DH-Z2 (F10 e tilt + binary vz),DH-Z3 (DH base + composite),DH-Z4 (Fixed bull 80/10/10 + binary vz),"DH-Z5 (Regime preset switch, always IN)"
1803,4.084320,2.766455,2.857761,0.918791,2.849315,4.354517
1804,4.043495,2.766455,2.857761,0.909607,2.849315,4.276249
1805,4.056779,2.766455,2.857761,0.912595,2.849315,4.281077
1806,4.051163,2.763688,2.854903,0.911332,2.846466,4.272539
1807,4.063507,2.760925,2.852048,0.914109,2.843619,4.249095
1808,4.096623,2.783425,2.881639,0.921558,2.877212,4.265690
1809,4.047532,2.783425,2.881639,0.910515,2.877212,4.251595
1810,4.028838,2.783425,2.881639,0.906310,2.877212,4.227541
1811,4.060904,2.783425,2.881639,0.913523,2.877212,4.252819
1812,4.016264,2.780641,2.878758,0.903481,2.874335,4.229067
1813,4.085069,2.780641,2.878182,0.918959,2.874335,4.284291
1814,4.135360,2.814873,2.906684,0.930272,2.897251,4.318449
1815,4.132159,2.812695,2.903659,0.929552,2.883115,4.297378
1816,4.075596,2.774193,2.864026,0.916828,2.849641,4.247485
1817,4.162719,2.830722,2.919521,0.936427,2.909348,4.340727
1818,4.265358,2.900518,2.982541,0.959516,2.967453,4.427419
1819,4.319087,2.900518,2.982541,0.971603,2.967453,4.480362
1820,4.331305,2.900518,2.982541,0.974351,2.967453,4.482700
1821,4.399396,2.900518,2.982541,0.989669,2.967453,4.536827
1822,4.398818,2.897618,2.979558,0.989539,2.964485,4.543081
1823,4.427022,2.894720,2.976579,0.995884,2.961521,4.590198
1824,4.481987,2.927765,3.048445,1.008248,2.994034,4.645182
1825,4.449756,2.927765,3.048445,1.000998,2.994034,4.625818
1826,4.505807,2.964644,3.086820,1.013607,3.033514,4.686814
1827,4.489858,2.954151,3.080526,1.010019,3.028923,4.679722
1828,4.483008,2.949644,3.074390,1.008478,3.020416,4.666579
1829,4.463898,2.937070,3.056918,1.004179,3.010119,4.650668
1830,4.481532,2.948672,3.061418,1.008146,3.028309,4.678772
1831,4.521418,2.974916,3.090204,1.017118,3.056673,4.722596
1832,4.519897,2.973915,3.094438,1.016776,3.060908,4.729139
1833,4.537806,2.985698,3.111423,1.020805,3.074777,4.750567
1834,4.458468,2.933497,3.063811,1.002958,3.020572,4.666819
1835,4.471368,2.941985,3.072675,1.005859,3.029978,4.681351
1836,4.482009,2.948986,3.086200,1.008253,3.040053,4.696917
1837,4.547915,2.992350,3.129774,1.023079,3.084319,4.765309
1838,4.546559,2.991458,3.128841,1.022774,3.087812,4.770706
1839,4.465956,2.938424,3.073059,1.004642,3.034854,4.688885
1840,4.444806,2.924508,3.058505,0.999884,3.018047,4.662918
1841,4.491212,2.955042,3.097640,1.010323,3.052100,4.715531
1842,4.561111,3.001032,3.149758,1.026047,3.100903,4.790931
1843,4.611983,3.034504,3.184889,1.037492,3.135262,4.844017
1844,4.566588,3.004636,3.153541,1.027280,3.103904,4.795568
1845,4.611999,3.034514,3.184585,1.037495,3.133221,4.840863
1846,4.629319,3.045910,3.196544,1.041391,3.146650,4.861611
1847,4.690887,3.086420,3.243676,1.055241,3.189972,4.928543
1848,4.691817,3.087032,3.245617,1.055451,3.191394,4.930740
1849,4.573281,3.006414,3.160857,1.028785,3.106774,4.804933
1850,4.482619,2.947146,3.098545,1.008390,3.045733,4.707645
1851,4.483247,2.947146,3.098545,1.008532,3.045733,4.713956
1852,4.502568,2.947146,3.098545,1.012878,3.045733,4.743821
1853,4.391730,2.947146,3.098545,0.987944,3.045733,4.614861
1854,4.319638,2.947146,3.098545,0.971727,3.045733,4.526547
1855,4.363466,2.947146,3.098545,0.981586,3.045733,4.587613
1856,4.395993,2.947146,3.098545,0.988903,3.045733,4.618272
1857,4.433091,2.947146,3.098545,0.997249,3.045733,4.661211
1858,4.443621,2.947146,3.098545,0.999617,3.045733,4.699714
1859,4.396185,2.947146,3.098545,0.988947,3.045733,4.624863
1860,4.404304,2.947146,3.098545,0.990773,3.045733,4.630098
1861,4.447429,2.947146,3.098545,1.000474,3.045733,4.679673
1862,4.484874,2.947146,3.098545,1.008898,3.045733,4.721499
1863,4.527364,2.947146,3.098545,1.018456,3.045733,4.780781
1864,4.494617,2.947146,3.098545,1.011089,3.045733,4.740933
1865,4.504251,2.947146,3.098545,1.013257,3.045733,4.736681
1866,4.509008,2.947146,3.098545,1.014327,3.045733,4.736201
1867,4.528531,2.944199,3.095446,1.018719,3.042688,4.759849
1868,4.556202,2.944199,3.094827,1.024943,3.042688,4.790724
1869,4.590722,2.966505,3.129050,1.032709,3.072972,4.838407
1870,4.651581,3.005832,3.166780,1.046399,3.107981,4.893529
1871,4.676482,3.021923,3.182603,1.052001,3.120887,4.913849
1872,4.665041,3.014530,3.173949,1.049427,3.111022,4.898317
1873,4.518495,2.917774,3.068732,1.016461,3.008744,4.739239
1874,4.499710,2.905644,3.053301,1.012235,2.993438,4.715129
1875,4.474117,2.905644,3.053301,1.006478,2.993438,4.681004
1876,4.464078,2.905644,3.053301,1.004219,2.993438,4.661587
1877,4.500790,2.905644,3.053301,1.012478,2.993438,4.707931
1878,4.481334,2.905644,3.053301,1.008101,2.993438,4.679190
1879,4.499649,2.905644,3.053301,1.012221,2.993438,4.696247
1880,4.531146,2.905644,3.053301,1.019307,2.993438,4.718687
1881,4.546625,2.905644,3.053301,1.022789,2.993438,4.737401
1882,4.601509,2.905644,3.053301,1.035135,2.993438,4.772537
1883,4.545846,2.905644,3.053301,1.022614,2.993438,4.709482
1884,4.515797,2.905644,3.053301,1.015854,2.993438,4.688066
1885,4.421452,2.905644,3.053301,0.994630,2.993438,4.576409
1886,4.439659,2.905644,3.053301,0.998726,2.993438,4.592856
1887,4.439873,2.905644,3.053301,0.998774,2.993438,4.607932
1888,4.441903,2.905644,3.053301,0.999231,2.993438,4.602410
1889,4.407860,2.905644,3.053301,0.991573,2.993438,4.556904
1890,4.386872,2.905644,3.053301,0.986852,2.993438,4.517065
1891,4.359754,2.905644,3.053301,0.980751,2.993438,4.469263
1892,4.294254,2.905644,3.053301,0.966017,2.993438,4.391091
1893,4.189006,2.905644,3.053301,0.942340,2.993438,4.265083
1894,4.144760,2.905644,3.053301,0.932387,2.993438,4.213623
1895,4.089153,2.905644,3.053301,0.919878,2.993438,4.154602
1896,4.019953,2.905644,3.053301,0.904311,2.993438,4.101053
1897,3.970458,2.905644,3.053301,0.893177,2.993438,4.040870
1898,3.960184,2.905644,3.053301,0.890866,2.993438,4.025025
1899,3.993769,2.905644,3.053301,0.898421,2.993438,4.061160
1900,4.065289,2.905644,3.053301,0.914510,2.993438,4.152788
1901,4.066338,2.905644,3.053301,0.914746,2.993438,4.152425
1902,3.978347,2.905644,3.053301,0.894952,2.993438,4.040852
1903,4.026034,2.905644,3.053301,0.905679,2.993438,4.098728
1904,4.059979,2.905644,3.053301,0.913315,2.993438,4.138082
1905,4.063131,2.905644,3.053301,0.914024,2.993438,4.138372
1906,3.936856,2.905644,3.053301,0.884958,2.993438,3.997783
1907,3.888658,2.905644,3.053301,0.873239,2.993438,3.947272
1908,3.878030,2.905644,3.053301,0.873239,2.993438,3.937251
1909,3.896798,2.905644,3.053301,0.877465,2.993438,3.957433
1910,3.919952,2.905644,3.053301,0.882679,2.993438,3.980976
1911,3.932389,2.905644,3.053301,0.885479,2.993438,3.992990
1912,3.882108,2.905644,3.053301,0.874157,2.993438,3.938526
1913,3.863079,2.905644,3.053301,0.869872,2.993438,3.917647
1914,3.862970,2.905644,3.053301,0.869848,2.993438,3.916338
1915,3.885583,2.905644,3.053301,0.874940,2.993438,3.940301
1916,3.770264,2.905644,3.053301,0.848973,2.993438,3.815662
1917,3.773785,2.905644,3.053301,0.849766,2.993438,3.824430
1918,3.792312,2.905644,3.053301,0.853937,2.993438,3.839897
1919,3.821516,2.902738,3.050247,0.860513,2.990444,3.876957
1920,3.825985,2.902738,3.050247,0.861520,2.990444,3.876247
1921,3.815471,2.894761,3.035946,0.859152,2.980062,3.862789
1922,3.867918,2.934552,3.071795,0.870962,3.013532,3.906173
1923,3.887747,2.949596,3.093077,0.875427,3.025534,3.921730
1924,3.886016,2.948283,3.093753,0.875037,3.027584,3.924387
1925,3.883152,2.946110,3.092964,0.874392,3.023489,3.919080
1926,3.825651,2.902485,3.041867,0.860570,2.972313,3.852745
1927,3.796403,2.877638,3.013686,0.854064,2.931531,3.801424
1928,3.829459,2.902695,3.040325,0.854064,2.949567,3.824811
1929,3.815591,2.902695,3.040325,0.854064,2.949567,3.797426
1930,3.783727,2.902695,3.040325,0.854064,2.949567,3.764172
1931,3.641750,2.902695,3.040325,0.854064,2.949567,3.624278
1932,3.539811,2.902695,3.040325,0.854064,2.949567,3.507846
1933,3.556130,2.902695,3.040325,0.854064,2.949567,3.520850
1934,3.566710,2.902695,3.040325,0.854064,2.949567,3.528450
1935,3.647597,2.902695,3.040325,0.854064,2.949567,3.591588
1936,3.586596,2.902695,3.040325,0.854064,2.949567,3.543728
1937,3.585415,2.902695,3.040325,0.854064,2.949567,3.542699
1938,3.635508,2.902695,3.040325,0.854064,2.949567,3.581705
1939,3.627107,2.902695,3.040325,0.854064,2.949567,3.572349
1940,3.646728,2.902695,3.040325,0.854064,2.949567,3.585375
1941,3.577546,2.902695,3.040325,0.854064,2.949567,3.528151
1942,3.638494,2.902695,3.040325,0.854064,2.949567,3.575129
1943,3.716884,2.902695,3.040325,0.854064,2.949567,3.638163
1944,3.758584,2.902695,3.040325,0.854064,2.949567,3.672604
1945,3.799365,2.902695,3.040325,0.854064,2.949567,3.703705
1946,3.810530,2.902695,3.040325,0.854064,2.949567,3.712507
1947,3.782629,2.902695,3.040325,0.854064,2.949567,3.690028
1948,3.847168,2.902695,3.040325,0.854064,2.949567,3.736972
1949,3.803451,2.902695,3.040325,0.854064,2.949567,3.702937
1950,3.900834,2.902695,3.040325,0.854064,2.949567,3.776966
1951,3.851469,2.902695,3.040325,0.854064,2.949567,3.739105
1952,3.772477,2.902695,3.040325,0.854064,2.949567,3.677361
1953,3.717349,2.902695,3.040325,0.854064,2.949567,3.636609
1954,3.662730,2.902695,3.040325,0.854064,2.949567,3.582799
1955,3.576836,2.902695,3.040325,0.854064,2.949567,3.498198
1956,3.570851,2.902695,3.040325,0.854064,2.949567,3.492289
1957,3.548924,2.902695,3.040325,0.854064,2.949567,3.470685
1958,3.593513,2.902695,3.040325,0.854064,2.949567,3.514567
1959,3.636394,2.902695,3.040325,0.854064,2.949567,3.556772
1960,3.696188,2.902695,3.040325,0.854064,2.949567,3.615634
1961,3.676374,2.902695,3.040325,0.854064,2.949567,3.596106
1962,3.729109,2.902695,3.040325,0.854064,2.949567,3.648020
1963,3.732652,2.902695,3.040325,0.854064,2.949567,3.651492
1964,3.806681,2.902695,3.040325,0.854064,2.949567,3.724383
1965,3.805200,2.902695,3.040325,0.854064,2.949567,3.722909
1966,3.757735,2.902695,3.040325,0.854064,2.949567,3.676141
1967,3.745259,2.902695,3.040325,0.854064,2.949567,3.663838
1968,3.767559,2.902695,3.040325,0.854064,2.949567,3.685784
1969,3.719476,2.902695,3.040325,0.854064,2.949567,3.638412
1970,3.723353,2.902695,3.040325,0.854064,2.949567,3.642214
1971,3.687521,2.902695,3.040325,0.854064,2.949567,3.606911
1972,3.628923,2.902695,3.040325,0.854064,2.949567,3.549192
1973,3.640086,2.902695,3.040325,0.854064,2.949567,3.560168
1974,3.651850,2.902695,3.040325,0.854064,2.949567,3.571736
1975,3.569150,2.902695,3.040325,0.854064,2.949567,3.490290
1976,3.582840,2.902695,3.040325,0.854064,2.949567,3.503752
1977,3.612494,2.902695,3.040325,0.854064,2.949567,3.532932
1978,3.630249,2.902695,3.040325,0.854064,2.949567,3.550397
1979,3.706202,2.902695,3.040325,0.854064,2.949567,3.625165
1980,3.708054,2.902695,3.040325,0.854064,2.949567,3.626973
1981,3.695411,2.902695,3.040325,0.854064,2.949567,3.614509
1982,3.781867,2.902695,3.040325,0.854064,2.949567,3.699626
1983,3.757241,2.902695,3.040325,0.854064,2.949567,3.675359
1984,3.788121,2.902695,3.040325,0.854064,2.949567,3.705755
1985,3.848632,2.902695,3.040325,0.854064,2.949567,3.765333
1986,3.818967,2.902695,3.040325,0.854064,2.949567,3.736101
1987,3.775341,2.902695,3.040325,0.854064,2.949567,3.693121
1988,3.832673,2.902695,3.040325,0.854064,2.949567,3.749568
1989,3.833050,2.902695,3.040325,0.854064,2.949567,3.749926
1990,3.834519,2.902695,3.040325,0.854064,2.949567,3.751359
1991,3.752247,2.902695,3.040325,0.854064,2.949567,3.670316
1992,3.811863,2.902695,3.040325,0.854064,2.949567,3.729009
1993,3.807082,2.902695,3.040325,0.854064,2.949567,3.724288
1994,3.810093,2.902695,3.040325,0.854064,2.949567,3.727240
1995,3.733988,2.902695,3.040325,0.854064,2.949567,3.652275
1996,3.804712,2.902695,3.040325,0.854064,2.949567,3.721904
1997,3.879801,2.902695,3.040325,0.854064,2.949567,3.795841
1998,3.918927,2.902695,3.040325,0.854064,2.949567,3.834365
1999,3.911984,2.902695,3.040325,0.854064,2.949567,3.827511
2000,3.836190,2.902695,3.040325,0.854064,2.949567,3.752842
2001,3.811494,2.902695,3.040325,0.854064,2.949567,3.728506
2002,3.885821,2.902695,3.040325,0.854064,2.949567,3.801690
2003,3.956839,2.902695,3.040325,0.854064,2.949567,3.871625
2004,3.859332,2.902695,3.040325,0.854064,2.949567,3.775562
2005,3.864167,2.902695,3.040325,0.854064,2.949567,3.780311
2006,3.797087,2.902695,3.040325,0.854064,2.949567,3.714231
2007,3.759376,2.902695,3.040325,0.854064,2.949567,3.677082
2008,3.774904,2.902695,3.040325,0.854064,2.949567,3.692359
2009,3.859163,2.902695,3.040325,0.854064,2.949567,3.775316
2010,3.840094,2.902695,3.040325,0.854064,2.949567,3.756522
2011,3.859693,2.902695,3.040325,0.854064,2.949567,3.775809
2012,3.832388,2.902695,3.040325,0.854064,2.949567,3.748903
2013,3.852628,2.902695,3.040325,0.854064,2.949567,3.768822
2014,3.802377,2.902695,3.040325,0.854064,2.949567,3.719319
2015,3.740688,2.902695,3.040325,0.854064,2.949567,3.658557
2016,3.701230,2.902695,3.040325,0.854064,2.949567,3.619692
2017,3.725296,2.902695,3.040325,0.854064,2.949567,3.643373
2018,3.733201,2.902695,3.040325,0.854064,2.949567,3.651142
2019,3.672010,2.902695,3.040325,0.854064,2.949567,3.590879
2020,3.681097,2.902695,3.040325,0.854064,2.949567,3.599811
2021,3.729380,2.902695,3.040325,0.854064,2.949567,3.647332
2022,3.688923,2.902695,3.040325,0.854064,2.949567,3.607485
2023,3.653887,2.902695,3.040325,0.854064,2.949567,3.572978
2024,3.638456,2.902695,3.040325,0.854064,2.949567,3.557773
2025,3.607560,2.902695,3.040325,0.854064,2.949567,3.527345
2026,3.645134,2.902695,3.040325,0.854064,2.949567,3.564317
2027,3.572422,2.902695,3.040325,0.854064,2.949567,3.492724
2028,3.585660,2.902695,3.040325,0.854064,2.949567,3.505740
2029,3.545551,2.902695,3.040325,0.854064,2.949567,3.466247
2030,3.498175,2.902695,3.040325,0.854064,2.949567,3.419605
2031,3.513532,2.902695,3.040325,0.854064,2.949567,3.434704
2032,3.501111,2.902695,3.040325,0.854064,2.949567,3.422467
2033,3.523916,2.902695,3.040325,0.854064,2.949567,3.444895
2034,3.505637,2.902695,3.040325,0.854064,2.949567,3.426891
2035,3.539818,2.902695,3.040325,0.854064,2.949567,3.460515
2036,3.548074,2.902695,3.040325,0.854064,2.949567,3.468625
2037,3.535551,2.902695,3.040325,0.854064,2.949567,3.456285
2038,3.538241,2.902695,3.040325,0.854064,2.949567,3.458918
2039,3.584824,2.902695,3.040325,0.854064,2.949567,3.504748
2040,3.611027,2.902695,3.040325,0.854064,2.949567,3.530524
2041,3.655084,2.902695,3.040325,0.854064,2.949567,3.573874
2042,3.555426,2.902695,3.040325,0.854064,2.949567,3.475759
2043,3.544144,2.902695,3.040325,0.854064,2.949567,3.464639
2044,3.533963,2.902695,3.040325,0.854064,2.949567,3.454605
2045,3.538600,2.902695,3.040325,0.854064,2.949567,3.459152
2046,3.559737,2.902695,3.040325,0.854064,2.949567,3.479939
2047,3.499875,2.902695,3.040325,0.854064,2.949567,3.421009
2048,3.476285,2.902695,3.040325,0.854064,2.949567,3.397780
2049,3.521671,2.902695,3.040325,0.854064,2.949567,3.442424
2050,3.532656,2.902695,3.040325,0.854064,2.949567,3.453218
2051,3.522307,2.902695,3.040325,0.854064,2.949567,3.443017
2052,3.542164,2.902695,3.040325,0.854064,2.949567,3.462542
2053,3.544355,2.902695,3.040325,0.854064,2.949567,3.464682
2054,3.544718,2.902695,3.040325,0.854064,2.949567,3.465024
2055,3.558054,2.902695,3.040325,0.854064,2.949567,3.478132
2056,3.594379,2.902695,3.040325,0.854064,2.949567,3.513866
2057,3.565369,2.902695,3.040325,0.854064,2.949567,3.485301
2058,3.595177,2.902695,3.040325,0.854064,2.949567,3.514622
2059,3.605893,2.902695,3.040325,0.854064,2.949567,3.525154
2060,3.566102,2.902695,3.040325,0.854064,2.949567,3.485977
2061,3.577109,2.902695,3.040325,0.854064,2.949567,3.496796
2062,3.630011,2.902695,3.040325,0.854064,2.949567,3.548843
2063,3.610152,2.902695,3.040325,0.854064,2.949567,3.529283
2064,3.567199,2.902695,3.040325,0.854064,2.949567,3.486995
2065,3.532562,2.902695,3.040325,0.854064,2.949567,3.452895
2066,3.487633,2.902695,3.040325,0.854064,2.949567,3.408669
2067,3.446643,2.902695,3.040325,0.854064,2.949567,3.368325
2068,3.474776,2.902695,3.040325,0.854064,2.949567,3.395989
2069,3.458554,2.902695,3.040325,0.854064,2.949567,3.380014
2070,3.400490,2.902695,3.040325,0.854064,2.949567,3.322872
2071,3.372161,2.902695,3.040325,0.854064,2.949567,3.294990
2072,3.407649,2.902695,3.040325,0.854064,2.949567,3.329885
2073,3.382170,2.902695,3.040325,0.854064,2.949567,3.304806
2074,3.426947,2.902695,3.040325,0.854064,2.949567,3.348839
2075,3.387715,2.902695,3.040325,0.854064,2.949567,3.310230
2076,3.429981,2.902695,3.040325,0.854064,2.949567,3.351793
2077,3.478074,2.902695,3.040325,0.854064,2.949567,3.399092
2078,3.486792,2.902695,3.040325,0.854064,2.949567,3.407655
2079,3.465045,2.902695,3.040325,0.854064,2.949567,3.386243
2080,3.413246,2.902695,3.040325,0.854064,2.949567,3.335268
2081,3.375648,2.902695,3.040325,0.854064,2.949567,3.298267
2082,3.406473,2.902695,3.040325,0.854064,2.949567,3.328573
2083,3.400041,2.902695,3.040325,0.854064,2.949567,3.322232
2084,3.439689,2.902695,3.040325,0.854064,2.949567,3.361219
2085,3.444957,2.902695,3.040325,0.854064,2.949567,3.366387
2086,3.478108,2.902695,3.040325,0.854064,2.949567,3.398985
2087,3.530324,2.902695,3.040325,0.854064,2.949567,3.450342
2088,3.587761,2.902695,3.040325,0.854064,2.949567,3.506841
2089,3.604750,2.902695,3.040325,0.854064,2.949567,3.523543
2090,3.635500,2.902695,3.040325,0.854064,2.949567,3.553787
2091,3.633235,2.902695,3.040325,0.854064,2.949567,3.551544
2092,3.680254,2.902695,3.040325,0.854064,2.949567,3.597800
2093,3.686985,2.902695,3.040325,0.854064,2.949567,3.604409
2094,3.718269,2.902695,3.040325,0.854064,2.949567,3.635183
2095,3.692527,2.902695,3.040325,0.854064,2.949567,3.609832
2096,3.623253,2.902695,3.040325,0.854064,2.949567,3.541639
2097,3.627095,2.902695,3.040325,0.854064,2.949567,3.545405
2098,3.623642,2.902695,3.040325,0.854064,2.949567,3.541992
2099,3.636868,2.902695,3.040325,0.854064,2.949567,3.554993
2100,3.715589,2.902695,3.040325,0.854064,2.949567,3.632446
2101,3.659103,2.902695,3.040325,0.854064,2.949567,3.576836
2102,3.686712,2.902695,3.040325,0.854064,2.949567,3.603992
2103,3.635831,2.902695,3.040325,0.854064,2.949567,3.553903
2104,3.659647,2.902695,3.040325,0.854064,2.949567,3.577325
2105,3.650668,2.902695,3.040325,0.854064,2.949567,3.568473
2106,3.597818,2.902695,3.040325,0.854064,2.949567,3.516450
2107,3.594783,2.902695,3.040325,0.854064,2.949567,3.513449
2108,3.596760,2.902695,3.040325,0.854064,2.949567,3.515380
2109,3.611596,2.902695,3.040325,0.854064,2.949567,3.529964
2110,3.568184,2.902695,3.040325,0.854064,2.949567,3.487233
2111,3.580304,2.902695,3.040325,0.854064,2.949567,3.499143
2112,3.574994,2.902695,3.040325,0.854064,2.949567,3.493905
2113,3.563434,2.902695,3.040325,0.854064,2.949567,3.482516
2114,3.577756,2.902695,3.040325,0.854064,2.949567,3.496593
2115,3.588248,2.902695,3.040325,0.854064,2.949567,3.506902
2116,3.595655,2.902695,3.040325,0.854064,2.949567,3.514175
2117,3.617871,2.902695,3.040325,0.854064,2.949567,3.536019
2118,3.634215,2.902695,3.040325,0.854064,2.949567,3.552088
2119,3.644592,2.902695,3.040325,0.854064,2.949567,3.562285
2120,3.582202,2.902695,3.040325,0.854064,2.949567,3.500880
2121,3.550280,2.902695,3.040325,0.854064,2.949567,3.469458
2122,3.568946,2.902695,3.040325,0.854064,2.949567,3.487810
2123,3.519789,2.902695,3.040325,0.854064,2.949567,3.439433
2124,3.520073,2.902695,3.040325,0.854064,2.949567,3.439699
2125,3.442563,2.902695,3.040325,0.854064,2.949567,3.363435
2126,3.441190,2.902695,3.040325,0.854064,2.949567,3.362071
2127,3.460982,2.902695,3.040325,0.854064,2.949567,3.381525
2128,3.427784,2.902695,3.040325,0.854064,2.949567,3.348857
2129,3.467764,2.902695,3.040325,0.854064,2.949567,3.388166
2130,3.503716,2.902695,3.040325,0.854064,2.949567,3.423516
2131,3.483016,2.902695,3.040325,0.854064,2.949567,3.403139
2132,3.494482,2.902695,3.040325,0.854064,2.949567,3.414404
2133,3.502326,2.902695,3.040325,0.854064,2.949567,3.422106
2134,3.433767,2.899792,3.037285,0.854064,2.946617,3.354652
2135,3.399558,2.896892,3.034247,0.854064,2.943670,3.320993
2136,3.403455,2.900213,3.037725,0.854064,2.946097,3.324812
2137,3.359063,2.900213,3.037725,0.854064,2.946097,3.281141
2138,3.314999,2.900213,3.037725,0.854064,2.946097,3.237795
2139,3.265642,2.900213,3.037725,0.854064,2.946097,3.189250
2140,3.284104,2.900213,3.037725,0.854064,2.946097,3.207387
2141,3.272643,2.897313,3.034688,0.854064,2.943151,3.196105
2142,3.330857,2.894415,3.031653,0.854064,2.940208,3.253327
2143,3.295438,2.863637,2.999415,0.854064,2.928746,3.218485
2144,3.300426,2.863637,2.999415,0.854064,2.928746,3.223376
2145,3.352696,2.863637,2.999415,0.854064,2.928746,3.274755
